num_links,num_images,has_attachment,subject_length,body_length,num_exclamation_marks,num_caps_words,sender_domain_age_days,sender_reputation_score,num_recipients,has_unsubscribe_link,is_html_email,num_spelling_errors,time_sent_hour,contains_urgency_words,contains_financial_words,sender_in_contacts,previous_emails_from_sender,header_authenticity_score,reply_to_mismatch,target
0,4,0,16,343,1,4,119,0.7784,1,0,1,1,22,0,0,1,18,0.908,0,1
3,1,0,23,40,0,0,182,0.4331,6,0,1,4,15,0,0,0,24,0.9352,0,1
2,0,0,5,655,0,1,783,0.6076,2,0,1,0,15,0,0,1,8,0.8939,0,0
2,4,0,27,301,2,2,1119,0.6845,2,0,1,1,14,0,0,1,12,0.986,0,0
3,1,1,37,1172,0,0,2729,0.4213,1,0,0,3,2,0,0,1,3,0.8245,0,0
2,2,0,10,220,1,2,491,0.9645,10,0,1,2,15,0,0,0,0,0.8933,1,1
1,2,0,11,2045,1,3,3776,0.9417,3,0,1,1,13,0,0,0,7,0.8254,0,0
1,3,0,20,107,1,3,414,0.6679,1,1,1,1,9,0,0,1,2,0.7489,0,0
3,1,0,11,331,0,2,66,0.801,1,0,1,1,7,0,1,1,2,0.7548,0,0
5,1,1,31,379,0,2,52,0.593,1,0,1,3,20,0,0,1,1,0.8142,0,0
2,0,0,24,159,1,2,110,0.451,2,0,1,2,1,0,0,1,26,0.5798,0,1
2,0,0,13,1498,0,1,1664,0.5195,5,0,1,3,21,0,0,0,13,0.8121,0,0
4,3,0,18,245,0,3,348,0.5077,6,1,1,4,21,0,0,1,51,0.7909,0,0
0,1,0,14,208,3,3,350,0.816,5,0,1,1,7,0,0,1,21,0.738,0,0
4,1,0,8,170,2,5,1046,0.9227,1,0,1,4,13,0,0,1,0,0.7379,0,0
1,1,0,62,105,3,1,55,0.5078,3,1,1,4,15,0,0,0,10,0.6749,0,1
3,0,1,41,389,2,2,3270,0.8254,3,1,1,1,13,0,0,1,4,0.6693,0,0
4,3,0,11,155,0,0,90,0.8877,1,0,1,2,11,0,0,1,2,0.7753,0,0
0,0,0,9,745,2,1,1669,0.7836,1,0,1,2,3,1,0,0,1,0.7381,0,1
3,1,0,10,44,1,0,26,0.6008,5,0,1,0,7,0,0,0,10,0.8997,0,1
2,2,1,6,7369,2,2,284,0.9161,5,0,1,1,4,0,0,0,11,0.416,0,0
2,1,0,10,116,0,4,152,0.4299,1,0,1,2,22,0,0,0,4,0.9692,0,1
0,0,0,8,128,0,4,1522,0.5169,4,0,1,1,12,1,1,1,10,0.8646,0,1
0,1,0,83,280,2,1,24,0.5744,1,0,1,4,11,0,0,1,2,0.6762,0,1
3,3,0,34,486,2,1,1142,0.6277,2,0,0,3,7,0,0,1,13,0.4444,0,0
5,0,0,13,377,2,4,1784,0.836,1,1,1,3,11,1,0,0,4,0.8988,0,1
0,2,1,15,598,1,2,1753,0.7898,2,0,1,2,21,0,0,1,36,0.9288,0,0
3,1,0,56,227,2,0,530,0.6294,6,0,1,1,7,0,0,0,8,0.855,0,0
1,1,0,96,111,2,3,1348,0.6567,1,0,0,0,7,0,0,1,28,0.8197,0,0
2,1,0,68,650,0,1,679,0.5892,2,0,1,2,15,0,0,0,0,0.8808,0,0
1,0,1,17,118,2,0,1311,0.8511,1,0,0,1,16,0,0,0,5,0.7133,1,0
3,1,0,48,308,0,1,535,0.7224,1,0,0,1,6,0,0,0,14,0.6725,0,0
2,2,0,22,33,0,3,311,0.6609,2,0,1,1,0,0,0,1,5,0.9627,0,0
3,1,1,34,661,0,0,1191,0.4059,1,0,1,1,18,0,0,1,6,0.9173,0,0
1,0,1,5,196,2,1,277,0.4933,1,0,0,2,21,1,0,0,12,0.9038,1,1
3,1,0,19,235,0,1,2181,0.8006,1,1,1,3,5,0,0,1,36,0.6635,0,0
1,3,0,9,124,0,0,942,0.7942,2,0,1,1,8,0,0,1,9,0.7362,0,0
0,0,0,26,225,2,3,629,0.6767,2,1,1,0,16,0,0,0,4,0.9492,0,0
2,4,0,8,482,0,1,313,0.7801,10,0,1,0,20,0,0,1,33,0.7853,0,0
2,2,0,17,719,1,2,4807,0.5721,5,0,1,2,22,0,1,0,4,0.7039,0,0
3,1,0,9,615,0,1,3063,0.7872,1,1,1,3,4,1,0,0,5,0.7488,1,1
2,4,1,60,802,1,0,73,0.6605,1,0,1,2,5,0,0,0,12,0.5619,0,0
1,0,0,44,1074,1,3,774,0.8159,3,0,1,1,3,0,0,0,6,0.5272,0,0
1,3,0,15,452,0,0,518,0.5903,1,0,1,3,21,0,0,1,10,0.8307,0,0
3,2,1,11,2773,0,1,1139,0.5872,1,0,0,1,13,0,0,1,3,0.6362,1,0
1,1,0,64,855,1,2,675,0.7399,1,0,1,1,12,0,0,0,12,0.6865,0,1
2,4,1,19,121,1,2,188,0.8932,1,1,1,0,17,0,0,0,0,0.6613,0,1
1,2,0,19,1863,0,5,24,0.5683,1,0,1,1,22,0,1,1,41,0.925,0,1
4,1,0,11,1855,1,2,1202,0.8168,1,0,1,0,5,0,0,1,7,0.6171,0,0
4,1,0,15,1054,0,2,867,0.7441,16,0,0,1,11,0,0,0,5,0.8112,0,0
4,2,1,31,391,0,4,3711,0.6466,5,1,0,3,7,0,0,0,4,0.719,0,0
0,3,0,23,317,0,0,568,0.6151,1,0,1,2,6,0,0,0,10,0.4832,0,0
4,1,0,8,3198,1,2,426,0.9758,3,0,1,0,5,0,0,0,0,0.9537,0,0
1,1,0,8,375,0,2,458,0.8965,2,0,0,3,1,0,0,1,13,0.8173,0,0
4,1,1,20,359,0,0,423,0.5395,1,1,1,1,2,0,0,1,4,0.6464,0,0
2,2,0,23,1089,0,1,1162,0.9568,1,0,0,2,9,0,0,1,26,0.9234,0,0
2,1,0,14,492,1,3,240,0.648,1,0,0,1,16,0,0,0,6,0.695,1,1
4,2,0,6,492,4,4,3315,0.772,3,0,0,2,10,0,0,1,7,0.7135,0,0
1,1,0,11,210,1,0,68,0.7189,1,0,1,1,20,0,0,0,3,0.778,1,1
3,0,0,13,185,1,2,157,0.6683,1,0,0,2,19,0,0,1,6,0.5772,0,0
3,2,0,17,977,0,0,57,0.637,1,1,0,3,0,0,0,1,4,0.7133,0,1
1,3,0,24,503,0,4,1414,0.7951,1,0,1,3,2,0,0,0,33,0.5829,0,1
1,0,1,10,204,3,2,692,0.7974,1,0,0,0,1,0,0,0,16,0.707,0,1
1,0,0,18,261,1,1,102,0.841,4,0,0,1,5,0,0,1,17,0.776,0,1
4,2,1,14,267,0,6,425,0.8833,1,0,1,1,20,0,0,0,14,0.8118,0,0
3,3,0,43,376,2,3,123,0.7396,7,0,1,4,9,0,0,1,13,0.8236,1,0
3,2,1,25,333,1,3,1119,0.6754,2,0,0,4,15,0,0,0,1,0.7751,0,1
3,2,1,10,151,1,1,57,0.4074,1,0,1,0,11,0,0,1,6,0.6831,0,1
2,1,0,44,731,1,1,274,0.7289,1,1,1,1,19,0,1,1,7,0.5709,1,1
1,2,0,34,334,2,0,1391,0.7909,1,1,0,3,9,0,0,1,43,0.8162,0,0
1,0,0,11,1266,0,3,27,0.8485,3,1,1,1,15,0,0,1,6,0.4729,0,1
3,2,0,20,447,2,3,1476,0.5454,1,1,0,1,3,0,1,0,0,0.3778,0,1
1,2,0,24,763,0,2,20,0.8831,1,1,1,2,22,0,0,0,17,0.9292,1,1
1,2,0,8,289,3,1,436,0.7147,9,0,1,1,9,1,0,0,4,0.8498,1,1
2,5,0,10,1563,0,3,374,0.6392,5,0,0,1,17,0,0,0,3,0.5694,0,1
1,2,0,57,124,1,5,983,0.724,18,0,1,2,10,0,0,1,2,0.9021,0,0
4,0,1,19,289,0,1,44,0.9547,1,1,1,0,2,0,0,0,5,0.6567,0,0
2,1,1,6,401,2,1,148,0.905,5,0,1,0,6,0,0,0,9,0.8955,0,0
3,1,0,42,312,1,2,1248,0.5983,1,0,1,0,4,0,0,1,2,0.5113,1,1
2,1,1,8,583,1,0,603,0.4938,1,0,1,2,0,0,0,0,6,0.8539,0,1
1,0,0,16,172,0,1,1354,0.604,1,1,1,0,22,0,0,1,15,0.7104,0,0
2,1,1,24,523,1,4,133,0.4304,1,1,1,2,22,0,0,0,10,0.5579,0,1
1,1,1,33,5198,0,0,188,0.5142,2,0,0,1,16,0,0,0,25,0.7287,0,0
3,3,0,44,130,1,2,2464,0.9674,3,1,1,1,0,0,0,1,2,0.4181,0,0
3,1,1,28,400,1,6,525,0.5225,1,0,1,3,23,0,0,1,1,0.6847,1,1
3,3,0,44,307,0,1,69,0.6094,3,0,0,1,9,0,0,1,9,0.6866,0,0
0,0,0,29,214,0,3,3054,0.5964,1,1,1,3,8,0,0,0,23,0.8924,0,0
3,2,1,28,43,1,3,257,0.4791,2,1,1,1,16,0,1,1,22,0.7344,0,1
2,1,0,24,380,3,2,335,0.4903,1,0,0,0,15,0,0,1,0,0.8625,0,1
4,0,0,17,215,1,1,293,0.5522,3,0,1,3,6,0,0,0,18,0.7751,0,0
1,3,0,22,616,1,2,183,0.921,1,0,0,1,12,0,0,0,19,0.4294,0,0
2,2,1,41,590,1,2,333,0.9005,1,0,0,2,5,0,0,1,7,0.9443,0,0
2,0,0,14,96,1,2,64,0.6319,1,1,0,1,15,0,0,1,0,0.7925,0,0
1,1,0,33,425,1,1,322,0.6792,3,0,0,0,12,1,0,1,20,0.7113,0,0
2,0,1,22,277,2,3,179,0.743,1,0,1,5,0,0,0,1,6,0.8519,0,0
4,3,0,26,798,1,2,800,0.6889,5,1,1,1,0,0,0,1,11,0.984,0,0
2,0,1,53,2274,0,1,1332,0.9512,11,1,1,2,3,0,0,1,6,0.7562,0,0
3,0,1,6,64,2,2,2365,0.8011,1,0,0,0,8,1,0,1,3,0.726,0,0
4,3,0,39,409,1,2,228,0.8895,1,0,1,1,14,0,0,0,6,0.7372,0,1
3,3,0,23,1469,1,1,191,0.5814,2,1,0,2,2,1,0,1,29,0.5145,0,0
0,0,1,12,1015,0,3,12,0.6126,1,0,1,1,10,0,0,1,26,0.7673,1,1
4,0,0,7,4846,1,1,1213,0.8636,1,0,0,4,11,1,0,1,1,0.7332,0,0
2,2,0,20,150,0,3,628,0.6006,2,0,1,2,12,0,0,0,9,0.8685,0,0
1,0,0,36,543,0,2,610,0.9335,2,0,0,0,20,0,0,1,11,0.4975,0,0
1,2,0,9,1089,0,2,305,0.8915,1,1,1,2,23,0,0,0,12,0.6999,0,1
6,0,0,13,534,4,2,1557,0.744,6,1,1,1,0,0,0,1,8,0.8683,1,1
1,2,1,20,450,1,0,800,0.4944,1,0,0,1,0,0,0,0,2,0.826,0,1
2,3,0,75,480,1,4,103,0.9145,1,1,0,3,6,0,1,0,10,0.8609,0,0
1,1,1,22,792,3,1,767,0.6423,1,0,0,0,2,0,0,0,8,0.4691,0,0
2,3,1,30,4172,0,1,80,0.8895,1,0,0,1,16,0,0,1,3,0.7796,0,0
0,1,0,31,1022,2,0,686,0.6477,1,0,1,0,11,0,0,1,13,0.487,0,0
4,1,0,15,155,3,2,3308,0.9281,3,1,0,1,13,0,0,0,2,0.7202,0,0
4,2,0,36,1064,1,1,1352,0.7452,1,1,1,2,23,0,0,0,8,0.7289,0,0
0,1,0,40,110,1,3,41,0.7202,1,0,1,3,6,0,0,0,16,0.9919,0,0
1,1,0,25,468,3,2,85,0.567,1,1,1,2,9,0,0,0,8,0.8421,0,0
1,0,0,17,1528,0,4,1164,0.9108,1,0,0,2,6,0,0,1,1,0.6835,0,0
1,0,1,40,956,0,0,133,0.4954,4,0,1,1,8,1,0,1,4,0.7977,0,0
2,1,0,13,320,1,2,3464,0.4598,1,0,0,2,15,0,0,0,12,0.4179,0,0
0,3,0,8,73,1,3,822,0.5888,1,0,1,1,12,0,0,1,5,0.8133,0,0
6,0,1,40,1015,0,0,2221,0.7416,20,0,1,0,20,0,0,1,5,0.9114,1,0
0,1,1,10,444,0,4,1474,0.7486,4,1,1,2,7,0,0,1,5,0.8764,0,0
4,0,0,4,360,0,3,287,0.963,3,0,0,0,15,0,0,1,4,0.7896,0,0
1,0,1,18,703,1,0,564,0.4091,1,0,0,0,4,0,0,1,0,0.7141,0,0
5,1,0,15,92,0,2,4375,0.7527,1,1,0,2,20,0,0,0,0,0.8248,0,0
2,5,0,34,481,0,5,3,0.6036,1,0,1,2,2,0,0,0,8,0.8209,0,1
3,2,0,12,785,1,2,808,0.8603,3,0,0,2,10,0,1,1,21,0.7921,0,0
1,1,1,66,1280,2,1,6,0.7702,1,0,1,1,5,0,0,0,1,0.9069,0,0
0,4,1,9,4872,0,0,634,0.4648,1,0,0,2,11,0,0,0,18,0.5509,0,0
2,1,0,11,191,2,5,570,0.6708,1,1,0,1,13,0,0,1,12,0.3742,0,1
2,3,1,24,298,0,3,2228,0.8039,2,0,0,2,21,0,0,1,35,0.8391,0,0
3,0,0,7,414,0,3,646,0.7075,1,0,1,2,9,0,0,1,25,0.9407,0,0
0,1,1,18,2116,2,0,542,0.9784,2,0,1,1,1,0,0,1,21,0.442,0,0
3,1,0,31,750,0,1,2176,0.6198,1,0,0,2,0,0,0,1,6,0.5993,0,0
1,0,0,86,1003,0,2,368,0.6233,1,0,1,3,23,0,0,0,35,0.8538,0,0
0,0,0,20,265,0,1,559,0.4999,1,1,1,1,18,0,0,0,13,0.8263,0,0
3,1,1,47,102,0,4,652,0.9327,1,1,1,1,19,0,0,0,8,0.5,0,0
1,1,0,24,1367,0,1,2275,0.5736,4,0,1,2,8,0,0,0,12,0.87,0,0
1,1,0,20,135,0,3,1488,0.8704,20,1,0,1,1,1,0,1,8,0.8477,0,0
3,1,1,13,318,1,3,164,0.6254,1,0,0,0,7,0,1,1,13,0.4324,0,0
2,3,0,21,3538,0,0,1546,0.6691,7,0,0,1,5,0,0,1,5,0.7446,1,0
4,1,1,9,692,2,0,869,0.5883,1,0,0,1,6,0,0,1,33,0.2196,0,0
2,0,0,39,446,4,2,351,0.6451,4,0,0,5,0,0,0,1,11,0.7603,0,0
0,1,0,32,2051,1,1,690,0.7544,4,0,1,2,11,0,0,0,2,0.6986,0,0
2,0,1,8,905,0,2,1688,0.8231,1,0,1,0,15,1,0,0,22,0.7592,0,0
2,3,0,13,347,2,2,119,0.6831,1,1,0,1,13,0,0,1,0,0.6789,0,1
2,2,0,15,593,0,4,231,0.7756,1,0,1,3,18,1,0,1,8,0.733,0,0
3,4,0,54,102,0,4,1605,0.934,5,1,1,0,0,0,0,0,0,0.7252,0,0
2,1,1,16,602,1,2,178,0.8292,2,0,1,2,11,1,0,1,0,0.776,0,0
1,3,1,44,3667,2,0,50,0.5537,1,0,1,2,17,0,0,1,17,0.955,0,1
1,3,0,29,691,2,1,161,0.4703,1,0,0,4,3,1,0,0,16,0.6261,0,1
2,2,0,17,264,0,1,284,0.8067,2,0,0,1,4,0,0,1,4,0.8811,0,0
0,3,0,16,358,1,0,796,0.3267,4,0,0,1,9,0,0,0,6,0.659,0,0
1,2,0,17,72,0,5,1899,0.7294,1,1,0,0,2,0,0,0,0,0.7394,0,0
1,1,1,23,87,0,4,254,0.8353,4,1,0,2,18,0,0,1,2,0.7653,0,0
1,1,0,32,564,0,3,1974,0.7265,1,0,1,1,9,0,0,1,7,0.9091,1,0
3,5,0,41,76,1,2,2617,0.6785,2,0,0,1,7,0,1,1,39,0.6116,0,0
1,3,0,15,493,1,4,845,0.5735,6,0,0,6,21,0,0,0,0,0.7388,0,1
0,3,0,46,55,0,2,920,0.7417,1,0,1,1,3,0,0,1,11,0.8391,0,0
2,0,0,19,265,1,3,858,0.537,16,1,1,1,7,0,0,1,0,0.6143,0,0
2,0,0,35,1021,1,2,6,0.8318,1,0,1,2,1,1,0,1,0,0.7034,0,1
2,2,0,19,49,2,1,1865,0.6563,1,0,1,0,19,1,0,1,0,0.7275,0,0
4,2,0,30,413,1,3,620,0.6482,1,1,1,2,7,1,0,0,17,0.4509,0,1
2,2,1,32,5415,0,1,338,0.6258,1,1,1,0,3,0,0,0,5,0.7583,0,1
1,0,1,40,20,1,1,63,0.6819,5,1,0,1,14,0,0,1,18,0.706,0,0
4,1,0,53,5303,0,2,1773,0.8955,1,0,1,1,17,0,0,1,1,0.8805,0,0
3,0,0,15,1126,2,2,149,0.7958,4,0,1,2,0,0,0,1,16,0.9589,0,0
2,3,0,41,57,0,3,1892,0.7477,2,0,0,1,17,0,0,0,1,0.6671,0,0
0,2,0,39,1553,0,1,83,0.9136,8,1,0,3,2,0,0,0,7,0.5499,0,0
1,2,0,11,25,3,5,177,0.4592,3,0,1,1,14,0,0,0,8,0.9642,0,1
1,1,1,22,10,1,1,581,0.7846,1,0,1,2,16,0,0,1,19,0.9659,0,0
2,0,0,26,716,0,1,5184,0.9428,1,0,1,2,13,0,1,1,6,0.9491,0,0
4,3,1,35,70,1,2,443,0.9183,1,1,0,0,13,0,0,0,6,0.8999,0,0
5,2,0,31,82,1,2,428,0.687,10,0,0,1,21,0,1,1,21,0.6917,0,1
4,0,0,25,649,0,3,507,0.801,3,0,0,2,16,0,0,1,0,0.8797,0,0
4,2,0,33,207,0,1,3046,0.7715,1,1,1,2,22,1,0,1,0,0.8412,0,0
5,1,0,58,31,4,2,1750,0.6901,2,1,1,4,5,0,0,1,16,0.7006,0,0
4,2,0,25,64,0,1,1538,0.7204,1,0,1,0,4,1,0,0,7,0.6917,0,1
2,3,0,23,276,2,2,212,0.5649,1,0,0,0,11,0,0,1,21,0.8493,0,0
2,1,0,19,172,1,0,1336,0.7878,8,0,0,0,17,0,0,0,20,0.7576,0,0
0,0,1,15,121,1,3,2226,0.6412,1,0,1,1,21,0,0,0,26,0.8334,0,0
2,2,1,30,1508,3,1,1855,0.7774,21,0,1,2,3,0,0,1,2,0.9305,0,0
1,1,0,19,188,1,1,271,0.6841,1,0,0,0,23,0,0,1,8,0.8364,1,0
2,1,0,20,1693,2,0,2156,0.6482,1,1,0,0,18,0,0,0,33,0.8653,0,0
0,2,1,42,423,2,2,1482,0.8338,1,0,0,1,18,0,0,1,7,0.8864,0,0
2,3,0,21,30,1,1,2528,0.6554,1,0,1,1,10,1,0,1,24,0.7042,0,0
3,2,0,51,598,1,2,287,0.4486,2,0,0,2,0,0,0,1,9,0.7804,0,0
0,0,0,11,1266,1,1,543,0.4423,2,0,1,2,6,0,0,0,1,0.933,0,0
2,3,0,12,1271,0,0,664,0.4592,3,1,1,4,8,0,0,0,5,0.7085,0,1
1,1,0,19,436,0,1,2293,0.8176,1,1,1,2,21,0,1,1,4,0.8299,1,0
1,0,0,18,236,0,2,97,0.566,2,0,1,3,15,0,0,1,1,0.3675,0,1
2,1,0,23,181,0,1,1868,0.7919,5,0,0,0,19,0,0,0,3,0.7958,0,0
3,1,0,28,527,1,2,175,0.8823,1,0,1,2,22,0,0,0,4,0.6361,0,0
3,2,0,17,176,2,1,1571,0.9073,6,0,1,2,8,0,0,1,11,0.4204,0,0
3,4,1,14,523,1,3,414,0.8528,1,0,1,2,12,0,0,1,4,0.808,0,0
1,1,0,25,416,1,3,359,0.5545,5,0,1,0,5,0,0,1,0,0.35,0,0
1,1,0,27,294,1,1,663,0.5486,1,1,0,1,20,0,0,0,9,0.8031,0,1
0,3,1,19,70,1,0,1108,0.7154,1,0,0,0,8,0,0,0,14,0.7238,0,0
5,2,1,17,253,1,1,2730,0.8011,11,1,1,1,10,1,0,1,31,0.8748,0,0
1,0,0,2,572,0,4,226,0.5804,1,0,0,2,11,0,0,1,1,0.7641,0,1
2,2,0,19,240,1,0,175,0.7451,1,0,0,1,21,0,0,0,2,0.7647,1,1
1,4,1,4,1876,3,4,1440,0.6127,2,0,0,3,16,0,0,0,5,0.8852,0,0
0,0,0,9,553,0,1,85,0.8224,1,0,1,3,17,0,0,1,4,0.9052,0,0
2,0,1,14,102,1,1,7,0.7723,1,0,1,3,17,0,0,1,7,0.7949,0,0
2,4,1,12,2574,2,2,1031,0.6977,1,1,0,2,1,1,0,0,7,0.8748,0,1
3,0,0,25,867,2,4,872,0.6474,1,1,0,2,18,0,0,0,11,0.7294,0,1
2,0,0,39,245,2,1,1812,0.9014,1,0,0,1,22,0,0,1,12,0.3561,0,0
1,0,1,14,211,1,1,30,0.5835,3,0,1,2,6,0,0,0,2,0.7992,0,1
3,2,1,11,744,1,2,626,0.983,1,1,0,0,9,0,0,0,13,0.7031,0,1
1,2,1,41,621,0,7,349,0.757,1,1,1,2,17,0,0,1,1,0.68,0,1
2,2,0,10,1518,2,1,256,0.7813,1,0,1,1,23,1,0,0,0,0.5674,0,1
1,0,0,25,7525,0,4,1317,0.8033,1,0,1,1,9,0,1,1,6,0.8215,0,0
3,2,0,45,258,1,1,429,0.6409,3,1,0,1,5,0,0,1,6,0.7866,0,0
6,1,1,26,202,0,4,1179,0.566,1,0,0,2,18,0,0,1,1,0.847,0,0
2,2,0,21,6989,1,5,285,0.5426,1,0,1,3,8,0,0,0,32,0.6451,1,1
2,2,0,12,3809,0,1,274,0.4728,2,0,1,2,12,0,0,0,0,0.7944,0,0
1,0,0,41,722,0,1,2541,0.595,1,1,0,1,16,0,1,1,0,0.8805,0,0
3,2,0,15,178,3,3,664,0.9029,2,0,1,1,8,1,1,1,23,0.7335,0,0
1,1,1,42,441,0,3,200,0.7681,1,0,1,1,8,0,0,1,10,0.7878,0,0
2,1,0,14,614,4,3,946,0.7982,1,0,1,4,0,0,0,1,2,0.8143,0,0
4,2,0,49,1669,2,3,2260,0.8739,3,0,1,1,10,0,1,1,1,0.7228,0,0
1,4,0,12,499,0,0,661,0.5959,5,0,1,2,17,0,0,1,17,0.607,0,0
0,3,0,6,124,1,4,3506,0.8373,1,0,0,0,23,0,0,1,30,0.8804,0,0
2,1,1,39,1172,1,4,2739,0.8878,1,0,1,0,16,0,0,0,3,0.6514,0,0
0,1,0,28,157,2,3,593,0.4159,1,1,1,0,10,0,0,0,10,0.7922,0,0
1,0,0,13,165,1,0,1168,0.9832,2,0,1,2,15,0,0,0,0,0.7382,0,0
1,1,0,23,131,0,3,2106,0.9256,1,0,0,1,18,0,0,0,6,0.9347,0,0
1,1,1,37,714,0,3,3473,0.8921,1,0,0,2,20,0,0,0,25,0.8403,0,0
1,3,0,19,73,2,2,134,0.5926,4,1,1,3,19,0,0,0,0,0.9216,0,0
0,2,0,20,545,2,5,526,0.7244,2,0,0,1,5,0,0,1,1,0.661,0,1
2,1,1,12,863,1,2,207,0.6896,2,1,1,1,18,0,0,0,11,0.7322,0,0
4,1,0,91,1304,0,0,1270,0.717,2,0,1,4,16,0,0,0,18,0.7385,0,0
0,4,0,5,250,1,2,1967,0.6338,7,0,0,1,6,1,0,1,7,0.9023,0,0
5,0,1,28,135,0,1,921,0.8066,4,0,1,5,5,0,1,0,3,0.6933,0,0
2,2,0,5,403,1,2,2946,0.8007,11,1,1,5,11,0,0,1,32,0.6419,1,0
2,0,0,26,1427,0,2,143,0.362,1,0,1,3,21,0,0,0,2,0.7532,0,1
2,1,0,18,214,1,1,205,0.7695,1,0,1,0,20,0,0,0,8,0.9665,0,0
1,4,0,27,374,0,1,1074,0.6019,1,0,0,1,9,0,0,1,5,0.9346,1,0
1,0,1,11,992,1,3,1382,0.771,1,1,0,3,11,1,0,1,1,0.9275,0,0
4,0,0,12,1006,0,0,1328,0.8471,1,0,1,0,23,0,0,0,5,0.7834,0,0
0,1,0,53,273,1,3,755,0.8079,1,0,1,3,1,0,0,0,44,0.8596,0,0
3,2,0,4,186,3,2,2404,0.9062,2,1,0,1,7,0,0,1,19,0.6078,0,0
2,3,0,17,634,0,3,1429,0.7814,1,0,0,1,17,0,0,1,5,0.912,0,0
7,2,0,28,3753,2,1,538,0.9927,6,0,0,0,4,0,1,0,2,0.6836,0,0
2,3,1,22,72,1,3,1543,0.9528,1,1,0,1,19,0,0,1,8,0.7255,0,0
4,1,1,11,2188,2,0,2620,0.6851,2,1,0,0,21,0,0,0,9,0.7739,0,0
3,0,0,22,99,1,4,750,0.559,2,1,0,4,8,0,0,1,0,0.6938,0,0
4,4,0,10,2696,3,3,462,0.3836,1,0,0,3,8,0,0,0,24,0.4272,0,1
2,2,1,33,385,0,2,177,0.6396,1,0,1,2,13,0,0,0,1,0.7675,0,1
1,2,0,27,154,1,6,1130,0.8963,7,1,1,1,10,0,0,1,5,0.7931,0,0
2,1,1,21,163,2,2,1510,0.8431,1,1,0,0,3,0,0,0,4,0.9738,0,0
1,0,0,3,846,4,2,4238,0.4622,1,1,0,1,6,0,0,1,17,0.6736,0,0
0,2,0,22,6648,1,1,100,0.8126,3,0,1,5,17,0,1,0,4,0.7048,0,1
1,0,1,13,959,4,3,1029,0.4289,3,1,0,1,7,0,0,0,15,0.6351,0,0
1,4,1,200,185,0,3,49,0.6436,2,0,1,1,15,1,0,1,8,0.7367,0,0
1,1,0,39,250,1,1,1466,0.3203,1,0,1,2,18,0,0,1,5,0.721,0,1
2,0,0,6,500,1,1,715,0.7493,4,0,1,1,2,0,0,0,9,0.8914,0,1
4,1,0,50,740,1,4,549,0.332,1,0,1,0,6,0,0,0,7,0.9427,0,1
1,3,0,20,420,1,1,431,0.89,1,0,0,1,19,0,0,1,3,0.7658,0,0
1,3,0,28,144,0,2,1705,0.6304,2,0,1,0,21,0,0,1,32,0.8398,0,0
3,2,0,23,159,0,3,1127,0.9214,4,0,1,1,23,0,0,1,14,0.8085,1,0
2,0,1,23,185,0,0,564,0.5048,10,1,0,2,20,1,0,0,1,0.867,0,1
0,7,0,62,497,0,3,716,0.6422,2,0,1,0,1,0,0,1,14,0.8343,0,0
1,1,0,105,826,1,2,1074,0.8712,5,0,1,1,23,1,0,0,4,0.5313,0,1
2,1,0,18,176,1,4,610,0.5568,1,0,1,0,19,0,0,0,1,0.6762,1,1
1,1,0,8,797,1,3,2068,0.741,1,1,0,2,20,0,0,0,3,0.7243,0,0
4,0,0,15,3696,0,0,1232,0.4302,6,1,0,0,1,0,0,0,14,0.7079,0,0
1,1,0,9,223,1,3,2542,0.4646,1,0,0,1,23,0,1,1,32,0.8903,1,0
5,1,0,6,874,1,4,457,0.8489,1,0,0,1,2,0,0,1,1,0.8201,1,1
2,3,0,12,114,0,2,146,0.8545,3,0,1,0,8,0,0,0,7,0.9422,0,0
0,3,0,16,135,2,1,180,0.4013,1,0,0,0,20,0,0,1,9,0.6584,0,0
3,1,0,121,276,0,5,345,0.5267,9,1,1,1,22,1,0,1,0,0.7225,0,0
2,3,0,59,207,0,4,1513,0.7349,2,1,1,3,1,1,0,1,37,0.7248,0,0
4,0,0,18,1003,0,2,221,0.7418,3,0,1,2,21,1,1,1,9,0.6793,0,1
2,0,0,22,8623,0,2,2993,0.7996,1,1,1,1,5,0,0,1,6,0.6012,0,1
0,2,0,6,1190,0,1,745,0.6873,1,0,1,0,5,0,0,0,16,0.8098,0,0
0,1,0,20,3049,2,1,667,0.7121,1,1,1,0,0,0,0,1,12,0.8088,0,0
2,0,0,23,530,2,1,97,0.8745,2,0,0,6,8,0,0,1,6,0.7331,0,0
2,0,0,15,1388,0,1,1969,0.8992,1,0,1,2,12,1,0,1,27,0.7882,0,0
2,0,0,14,1454,0,1,216,0.6409,1,0,1,1,21,1,0,1,1,0.5827,0,0
1,2,0,29,224,1,3,494,0.5686,20,1,0,4,11,1,0,0,12,0.7466,0,1
1,1,1,20,238,2,6,272,0.4979,1,0,1,1,7,1,0,1,9,0.7292,0,0
2,0,0,30,1341,1,3,1746,0.615,1,0,1,0,2,1,0,1,8,0.7513,0,0
1,1,0,22,1053,0,1,946,0.8063,5,1,1,1,20,0,0,1,21,0.7161,0,0
2,0,0,51,523,0,2,2583,0.6806,1,0,0,1,23,0,0,1,0,0.7304,0,0
3,3,0,47,171,1,2,567,0.3516,1,0,1,1,2,0,1,0,3,0.7829,0,1
2,2,0,23,186,3,2,254,0.7136,2,0,1,0,21,0,0,1,0,0.645,0,0
