claim_amount,policy_age_months,claimant_age,num_prior_claims,num_prior_fraud_flags,days_to_report,police_report_filed,num_witnesses,vehicle_age_years,claim_type,injury_severity,time_of_incident_hour,is_weekend,is_holiday_adjacent,deductible,coverage_level,claimant_employment_status,financial_stress_score,repair_shop_is_preferred,target
2325.61,27,49,1,1,1,1,1,18,0,1,8,1,0,1000.0,2,0,0.4408,0,0
3605.94,46,38,0,0,5,0,1,3,2,3,13,0,0,250.0,1,0,0.4777,1,0
3933.21,29,37,0,0,1,1,2,3,0,2,10,0,0,500.0,2,0,0.1282,1,0
7642.41,19,32,1,0,2,0,1,10,3,1,0,1,0,1000.0,1,0,0.243,0,0
11846.5,1,48,2,0,0,1,3,3,1,2,9,0,0,2000.0,0,2,0.3009,0,0
5587.5,1,50,1,0,0,0,1,0,1,0,17,0,0,2000.0,1,0,0.3419,1,0
3566.38,17,56,3,0,1,1,1,0,0,0,17,0,0,1000.0,1,0,0.1753,0,0
716.47,15,18,3,0,1,0,0,1,0,1,18,1,1,500.0,2,2,0.3381,1,0
2212.24,98,28,0,0,0,0,1,0,3,1,20,1,0,250.0,1,2,0.3195,0,0
1040.36,95,53,2,0,0,1,2,3,0,2,11,0,0,500.0,1,0,0.0756,1,0
3362.33,44,38,1,0,5,0,1,5,3,2,0,0,0,500.0,1,0,0.0543,0,0
7379.93,16,48,1,1,1,1,0,5,1,2,9,0,0,500.0,2,0,0.3124,1,0
5151.32,26,40,1,0,0,0,2,1,2,1,11,0,0,500.0,0,1,0.2483,0,0
2133.69,1,18,3,1,0,1,0,0,0,3,14,0,0,250.0,2,3,0.0961,1,0
9826.11,40,27,2,0,1,1,2,2,0,2,9,1,0,500.0,2,2,0.3877,0,0
4845.6,15,49,2,1,3,0,0,4,3,3,2,0,0,250.0,1,0,0.4593,1,1
11272.7,36,62,3,0,0,0,1,2,1,0,4,0,0,500.0,2,3,0.0502,0,0
1018.56,41,37,1,0,1,0,1,9,0,0,23,0,0,250.0,1,3,0.2315,0,0
3779.06,78,50,1,0,2,1,3,0,2,1,23,0,0,2000.0,0,0,0.0878,0,0
824.84,11,44,2,0,4,0,0,25,3,1,0,1,1,500.0,1,0,0.1486,1,0
4476.03,91,53,0,0,1,1,2,0,0,3,8,0,1,1000.0,1,0,0.2199,1,0
1764.58,34,42,3,0,4,1,0,0,3,0,10,1,0,500.0,1,0,0.2508,0,0
9394.93,29,59,2,0,1,1,1,1,1,1,21,0,0,1000.0,0,0,0.3103,0,0
2685.59,8,29,1,1,6,1,2,2,0,1,4,0,0,1000.0,1,0,0.486,1,0
3574.5,36,18,0,0,8,1,2,3,0,0,21,1,1,1000.0,1,0,0.1894,1,0
6266.46,14,18,1,0,3,0,1,7,1,0,9,0,0,500.0,0,3,0.2374,1,0
17673.58,1,41,1,0,8,1,0,0,2,3,0,0,0,250.0,1,2,0.0544,1,0
4725.31,19,65,0,0,10,1,1,0,3,2,2,1,0,1000.0,0,2,0.4729,0,0
659.41,40,32,1,0,7,1,0,7,3,0,22,1,0,500.0,0,2,0.4457,0,0
12574.47,64,47,2,0,1,0,2,2,0,2,9,0,0,500.0,0,2,0.4626,0,0
2000.28,3,52,3,0,7,1,2,0,0,3,3,0,0,1000.0,1,0,0.7245,1,0
1355.84,12,18,1,0,1,0,0,6,1,0,1,0,0,1000.0,2,0,0.4167,1,1
19501.01,42,46,2,0,1,0,0,2,2,0,14,0,1,2000.0,0,1,0.2291,1,0
4842.07,25,39,0,0,4,1,0,0,1,0,17,0,0,250.0,2,0,0.0564,1,0
2777.15,8,34,0,0,6,1,0,0,2,0,17,0,0,1000.0,1,0,0.1643,1,0
736.2,35,18,4,0,2,1,1,7,2,0,15,0,0,2000.0,1,0,0.3777,0,0
4853.27,6,61,2,1,2,0,2,0,1,1,9,1,1,250.0,0,0,0.0139,0,0
1444.39,24,43,2,0,0,1,1,1,1,3,23,0,0,500.0,1,0,0.2144,1,0
3402.35,22,33,0,0,2,1,0,18,1,0,19,1,0,250.0,0,1,0.264,0,0
2024.14,108,27,3,1,3,1,0,0,3,0,9,0,0,1000.0,1,0,0.6978,0,0
15885.23,44,49,1,0,4,0,0,0,1,0,7,0,0,500.0,0,1,0.4091,1,0
14347.38,81,47,0,0,0,0,0,2,2,3,8,0,0,500.0,1,3,0.4832,0,1
2189.82,3,28,0,0,1,0,0,8,3,3,7,0,0,250.0,1,2,0.3601,1,0
1039.4,12,25,2,0,0,0,0,2,1,0,2,0,0,500.0,0,1,0.2274,1,0
1182.13,19,31,1,0,0,1,0,3,2,0,16,0,0,1000.0,1,1,0.368,0,0
9437.88,4,71,1,2,0,1,2,9,1,1,23,0,1,250.0,1,0,0.0686,1,0
13491.47,84,26,0,0,0,1,0,0,3,1,19,0,0,1000.0,1,2,0.3071,0,0
296.32,77,40,0,0,1,1,2,0,1,3,13,0,0,1000.0,2,1,0.27,0,0
1813.84,103,54,2,0,4,0,0,4,0,1,21,1,0,2000.0,1,2,0.206,1,0
4268.73,30,46,1,0,3,1,2,2,0,0,2,0,0,500.0,0,1,0.2536,1,0
4349.74,28,31,1,0,1,1,2,5,3,3,13,1,1,2000.0,0,3,0.3364,1,0
969.9,4,25,0,0,0,1,1,0,2,0,11,1,0,500.0,2,2,0.1292,0,0
5522.47,58,29,2,0,6,1,1,13,1,1,4,0,0,500.0,1,1,0.1861,0,0
47474.69,10,25,2,0,1,1,2,0,0,0,14,1,0,250.0,2,0,0.1481,0,0
8393.16,8,36,1,0,0,0,1,0,1,0,14,0,0,500.0,0,2,0.4265,1,0
2964.12,63,36,0,0,2,1,1,1,3,1,15,1,0,1000.0,1,0,0.371,1,0
17874.91,36,47,0,1,3,1,2,3,2,2,6,0,0,250.0,1,0,0.4611,1,0
1243.47,9,55,1,0,2,1,3,5,0,1,5,0,0,500.0,1,3,0.0999,0,0
2825.87,85,43,0,0,4,1,1,3,2,0,20,0,0,1000.0,2,0,0.5305,0,0
6295.61,29,55,1,0,0,1,2,0,3,1,19,0,0,500.0,1,3,0.1,0,0
1147.31,100,41,0,0,6,1,2,4,1,2,8,0,0,500.0,0,0,0.1217,0,0
13496.78,93,35,1,0,2,1,1,6,1,0,4,0,0,250.0,1,0,0.1386,0,0
6467.85,11,31,1,0,4,1,1,0,0,3,11,1,0,1000.0,1,0,0.093,0,0
7165.39,32,55,0,0,1,1,2,0,0,3,10,1,0,500.0,2,0,0.2029,1,0
2203.94,32,53,4,0,1,0,5,7,2,2,14,1,0,500.0,1,0,0.1987,1,0
2033.26,24,35,2,0,2,0,1,13,3,2,5,0,0,1000.0,2,0,0.2781,0,0
1324.31,54,38,0,0,3,0,3,5,1,2,12,0,0,250.0,0,0,0.0326,0,0
5193.97,58,30,1,0,1,0,0,4,2,0,12,0,0,1000.0,1,2,0.4971,1,0
6728.54,5,18,0,0,4,0,1,3,0,1,6,0,0,500.0,1,0,0.3579,0,1
6251.72,9,45,0,0,2,0,0,0,2,2,21,0,0,500.0,1,0,0.199,1,0
6532.02,41,45,0,0,7,1,2,2,3,2,15,1,0,500.0,0,0,0.1746,1,1
4638.04,1,32,0,0,2,1,0,1,2,1,23,1,1,250.0,2,1,0.2396,1,0
4804.0,64,62,0,0,4,0,0,0,1,1,1,1,0,250.0,1,0,0.1948,1,0
12702.07,1,43,1,1,0,0,1,0,1,0,23,0,0,250.0,1,0,0.2001,0,1
1494.65,2,46,0,0,5,1,1,0,0,2,22,1,1,500.0,0,2,0.1929,1,0
1387.15,55,36,1,1,0,0,0,5,0,2,9,0,0,1000.0,1,0,0.212,1,0
4051.6,36,72,1,0,2,1,3,6,3,1,8,0,0,500.0,0,0,0.1515,1,0
1176.48,37,18,0,0,3,1,0,0,2,1,13,0,0,500.0,2,0,0.5219,1,0
8757.97,201,19,1,0,3,0,2,1,1,1,21,0,0,1000.0,2,2,0.1548,1,0
6952.67,2,22,0,1,3,1,3,0,0,0,20,0,0,500.0,1,3,0.1923,1,0
2038.77,93,52,0,0,0,1,1,6,1,1,20,0,1,250.0,0,0,0.1396,0,0
2940.58,100,46,1,0,1,1,0,9,0,2,17,1,0,500.0,2,1,0.1193,1,0
15053.41,6,34,1,1,2,1,2,21,3,2,0,1,0,500.0,0,2,0.1801,1,0
2555.63,1,50,2,1,2,0,1,10,0,0,3,0,0,250.0,0,0,0.2283,0,0
1067.97,21,80,2,0,1,1,0,0,1,2,3,0,1,2000.0,0,0,0.6425,1,0
3442.81,10,18,3,0,5,0,2,2,3,0,18,1,0,1000.0,1,1,0.0452,0,0
2634.04,55,45,0,0,2,1,1,6,1,1,17,1,1,1000.0,2,0,0.363,1,0
6174.11,24,40,2,0,0,1,0,3,3,2,11,0,0,250.0,0,0,0.3048,1,1
2587.98,28,35,4,0,2,0,0,10,2,0,0,0,0,500.0,0,2,0.2255,0,0
3393.95,87,47,2,0,2,1,1,7,0,1,17,0,0,2000.0,1,0,0.44,0,0
2391.1,5,47,2,0,0,1,1,5,1,0,0,0,1,500.0,0,1,0.0812,1,0
5368.78,82,48,1,0,4,1,2,2,0,1,13,0,0,1000.0,1,1,0.2094,0,0
20977.72,5,50,0,0,4,0,2,0,1,0,17,0,0,1000.0,1,2,0.3208,0,0
1504.28,15,23,1,0,3,1,1,3,2,0,16,1,0,250.0,1,0,0.1458,1,0
6524.0,3,26,1,0,0,0,3,0,0,0,23,0,0,500.0,1,0,0.0911,0,0
2860.64,22,46,0,0,0,1,2,0,1,1,9,0,0,1000.0,1,0,0.3672,1,0
2509.76,45,32,1,0,1,1,2,1,1,0,7,1,0,1000.0,1,2,0.6194,0,0
3771.71,19,51,3,0,4,1,1,6,0,2,15,0,0,500.0,1,0,0.2505,0,0
2081.78,61,36,2,0,8,0,1,3,0,2,22,1,0,1000.0,0,3,0.0894,1,0
9650.97,11,43,1,0,0,1,0,2,2,1,22,0,0,1000.0,2,3,0.7333,0,0
1055.15,19,46,2,0,1,0,1,2,0,0,18,0,0,1000.0,1,0,0.3996,0,0
1791.09,34,27,0,0,2,1,0,8,0,2,8,0,0,1000.0,0,1,0.6037,1,1
842.57,28,65,0,0,2,1,4,19,0,0,11,0,1,1000.0,1,0,0.196,1,0
1393.36,13,30,1,0,0,1,0,3,0,0,23,0,0,2000.0,1,3,0.4148,1,0
997.27,42,37,1,1,2,1,2,0,3,0,14,0,0,2000.0,0,0,0.2862,0,0
2344.98,2,33,2,0,3,0,0,2,1,0,21,0,0,2000.0,1,2,0.1625,1,0
2461.91,44,44,2,0,0,0,0,1,1,1,4,0,0,2000.0,1,3,0.2566,0,0
3924.44,2,57,1,1,10,1,0,0,0,1,14,0,0,500.0,2,2,0.4857,0,0
1707.64,44,39,0,0,1,1,0,3,3,0,11,0,0,2000.0,2,0,0.2093,0,0
5498.83,81,46,1,0,0,0,1,3,0,2,13,0,0,500.0,0,1,0.0831,0,0
6805.01,10,38,0,0,0,0,0,2,1,0,9,1,0,1000.0,1,2,0.2584,1,0
1277.15,19,41,2,0,1,1,1,6,0,0,14,0,1,500.0,1,3,0.366,0,0
320.11,35,50,2,0,2,1,1,20,0,0,17,0,0,1000.0,0,0,0.3939,1,0
2390.76,53,40,1,0,0,1,2,13,2,0,19,0,0,2000.0,2,0,0.3095,1,0
620.65,27,47,0,0,0,1,1,8,2,1,18,0,0,500.0,0,0,0.2951,0,0
2618.43,124,33,1,0,1,1,1,3,0,0,8,0,0,500.0,0,0,0.2364,0,0
9317.57,1,39,3,0,0,1,2,2,1,1,16,1,0,2000.0,2,3,0.3567,0,0
9324.07,15,35,0,0,3,1,0,22,1,2,12,0,0,2000.0,2,2,0.423,0,0
1521.85,21,58,0,0,12,0,0,3,1,1,16,0,0,1000.0,1,1,0.4897,1,0
19927.25,13,49,2,1,1,0,1,3,2,0,21,1,1,250.0,2,0,0.351,1,0
3069.37,10,45,1,0,1,1,0,7,3,1,20,0,0,500.0,2,0,0.3744,1,0
5947.21,36,66,1,1,2,1,1,5,1,1,18,0,0,1000.0,2,3,0.2658,0,0
701.31,79,25,2,0,1,0,0,1,1,0,7,0,0,1000.0,0,0,0.2803,1,0
8309.5,2,37,1,0,3,0,1,9,0,2,0,1,0,2000.0,2,2,0.2019,0,0
200.0,29,55,0,0,1,0,1,3,2,0,15,0,0,500.0,2,2,0.204,0,0
5432.02,4,21,3,0,0,0,0,7,1,1,8,1,0,500.0,2,0,0.2701,1,0
894.43,16,30,0,0,0,0,0,0,2,0,21,1,0,250.0,0,0,0.1339,0,1
8714.72,6,79,1,0,2,0,1,4,1,1,9,1,0,1000.0,2,0,0.2321,1,0
14891.14,19,30,1,1,0,1,0,0,2,0,5,0,0,500.0,1,2,0.5113,0,0
1576.68,12,60,1,0,0,1,1,0,2,2,15,0,1,2000.0,2,0,0.4052,1,0
2499.63,18,37,4,0,4,1,1,8,2,2,10,0,0,500.0,1,0,0.1046,0,0
1987.33,10,44,2,0,8,1,0,0,2,1,11,0,0,2000.0,1,0,0.3139,1,0
5185.71,8,35,2,0,1,1,0,0,0,1,12,1,1,500.0,0,1,0.2942,0,0
5523.36,53,58,1,0,0,1,1,4,0,0,4,0,0,2000.0,1,2,0.2216,1,0
1286.39,4,32,1,0,3,0,2,5,3,0,2,0,0,2000.0,2,2,0.4958,1,0
6220.26,91,38,0,0,3,0,0,2,2,0,5,1,0,1000.0,0,2,0.3457,1,0
1986.84,25,30,2,0,4,0,1,0,0,1,18,0,0,250.0,1,1,0.3609,1,0
6797.02,45,53,0,0,1,0,1,1,0,0,20,0,0,500.0,1,0,0.0983,1,0
13707.38,35,47,2,0,1,1,0,4,3,2,2,0,0,500.0,2,2,0.5987,0,0
3645.36,13,27,1,0,1,1,0,0,0,2,6,0,0,250.0,2,3,0.5414,1,0
677.81,27,32,2,0,5,1,2,3,1,3,19,0,0,250.0,1,0,0.2954,1,0
3439.12,136,31,0,0,3,1,1,0,0,0,17,0,0,250.0,0,0,0.2502,0,0
8110.42,17,48,0,0,0,1,2,3,0,0,8,0,0,500.0,2,0,0.1201,1,0
4852.14,38,49,3,0,1,1,0,0,2,1,21,1,0,250.0,1,0,0.4605,0,0
4283.17,30,34,4,0,1,1,1,0,2,1,12,0,0,500.0,1,0,0.157,0,0
639.67,11,41,1,0,2,0,2,0,1,1,8,0,0,500.0,1,0,0.4219,1,0
5769.15,54,33,2,0,0,0,1,3,0,0,9,0,0,250.0,2,0,0.2865,1,1
1597.66,5,55,1,0,2,1,1,4,2,0,20,0,0,250.0,1,0,0.4781,0,0
2454.27,3,46,1,0,0,1,0,1,0,1,4,0,0,500.0,2,1,0.5696,1,0
6640.96,9,18,1,0,5,1,3,11,3,0,2,0,0,500.0,0,0,0.3696,1,0
3922.13,37,55,1,0,0,1,1,0,0,2,22,0,0,1000.0,1,2,0.4257,0,0
1055.76,1,39,0,0,4,0,0,0,2,0,5,0,0,500.0,2,0,0.1051,0,0
5435.37,16,42,2,0,4,1,1,1,1,1,15,1,0,250.0,2,2,0.1146,1,0
1725.79,30,52,4,1,10,1,1,7,1,2,14,0,0,250.0,1,0,0.1411,0,0
9185.66,30,47,2,0,0,1,0,3,0,0,2,1,0,1000.0,1,0,0.5273,1,0
6077.03,35,42,0,1,2,1,1,2,0,1,9,0,0,1000.0,2,1,0.0521,1,0
8192.65,10,51,2,0,7,0,1,3,3,2,3,1,0,1000.0,2,2,0.2891,1,0
1670.61,21,37,3,0,1,0,0,11,0,1,21,0,0,250.0,1,0,0.4012,1,0
2090.04,39,39,1,0,2,0,1,0,0,0,3,0,0,2000.0,1,0,0.4041,0,0
4632.77,16,76,2,0,0,0,1,0,1,0,12,0,0,500.0,1,0,0.2501,1,0
3168.53,4,32,0,0,0,1,2,1,3,0,11,0,0,1000.0,1,0,0.2735,1,0
4068.25,97,35,1,0,7,1,1,1,0,0,16,1,0,500.0,0,3,0.0804,0,0
7692.93,81,56,0,0,2,0,1,12,2,0,11,1,0,500.0,2,0,0.3736,1,0
9446.15,19,80,0,0,3,1,0,11,0,0,1,0,0,500.0,2,2,0.1055,1,0
864.39,55,18,3,3,0,0,0,4,0,0,15,0,0,500.0,2,0,0.3549,0,1
8795.37,175,35,0,1,4,1,1,4,1,0,18,0,0,2000.0,0,0,0.3362,1,0
3165.41,11,26,2,0,1,0,0,6,3,0,21,0,1,1000.0,2,0,0.3116,1,0
1290.41,28,52,1,0,14,0,2,0,3,2,17,1,0,500.0,0,0,0.2879,1,1
1230.52,17,22,0,0,5,0,1,2,0,0,1,0,0,2000.0,2,1,0.3201,0,0
1144.88,30,37,0,0,4,1,0,10,2,2,8,0,0,2000.0,0,1,0.5305,1,0
4380.1,1,23,0,0,6,1,0,1,0,0,20,0,0,1000.0,1,2,0.0624,0,0
4070.01,12,58,0,0,0,1,1,3,1,0,17,0,0,500.0,0,0,0.5285,1,0
12319.03,137,18,0,0,5,1,2,6,0,2,22,0,0,2000.0,1,1,0.3677,1,0
2307.93,47,53,1,0,4,1,1,1,1,2,14,0,0,2000.0,2,1,0.3353,0,0
2746.93,8,37,1,0,2,1,0,17,2,2,11,1,0,500.0,0,2,0.3119,0,0
12054.67,1,52,1,0,3,1,1,1,0,0,16,0,0,500.0,1,0,0.235,1,0
2778.08,50,30,1,1,2,1,1,6,0,1,11,0,0,250.0,2,0,0.4276,0,0
3201.01,10,35,2,1,7,1,0,7,0,1,22,0,0,2000.0,1,0,0.1253,0,0
1759.86,68,25,2,0,3,1,2,3,2,0,21,1,0,1000.0,1,0,0.1306,0,0
6530.79,3,46,3,0,5,1,0,6,0,0,4,1,0,1000.0,1,0,0.3833,0,0
18107.86,59,49,0,0,1,0,2,2,1,3,2,1,0,1000.0,0,0,0.0887,1,0
4268.46,66,29,1,1,2,0,0,0,0,1,1,0,0,250.0,0,0,0.1103,1,0
4289.91,19,51,1,0,1,0,1,6,0,0,2,0,0,2000.0,2,2,0.2347,1,0
3202.15,35,58,1,1,0,1,1,0,0,0,11,0,0,2000.0,1,0,0.1993,0,0
4468.88,12,33,1,0,5,1,1,0,0,1,2,0,0,1000.0,1,0,0.7119,0,0
5151.73,36,26,1,0,1,1,0,5,2,1,12,1,1,250.0,0,0,0.1654,1,0
1775.23,4,18,0,0,0,1,0,0,1,0,7,1,0,500.0,1,2,0.3007,1,0
1072.99,11,42,0,0,1,0,0,0,0,1,15,0,0,1000.0,0,2,0.1376,1,0
3948.96,69,34,3,1,11,1,0,1,2,0,16,1,0,250.0,1,3,0.17,0,0
1705.69,15,36,2,0,2,1,0,5,0,1,16,0,0,500.0,1,3,0.186,1,0
3512.77,76,36,0,0,1,0,1,0,3,0,11,0,0,500.0,0,0,0.2255,1,0
9093.36,40,44,4,0,0,1,3,0,1,0,9,1,0,500.0,2,0,0.1728,1,0
2553.03,13,47,0,1,10,1,2,3,0,3,1,0,1,500.0,1,0,0.3923,1,1
3112.76,51,37,2,0,0,1,2,2,0,1,17,0,0,500.0,1,2,0.6371,1,0
1470.78,2,46,0,0,1,1,0,2,1,0,0,1,0,2000.0,1,1,0.5419,0,0
2426.84,3,29,1,0,0,0,2,1,2,0,0,0,0,1000.0,0,1,0.0783,0,0
5925.07,75,31,1,0,2,1,0,7,0,1,21,0,0,250.0,2,3,0.4152,1,1
5001.44,4,43,0,0,0,1,1,7,1,3,2,0,0,500.0,0,1,0.477,0,0
7853.05,11,31,1,0,0,1,1,0,0,2,11,0,0,1000.0,1,0,0.2466,0,0
934.38,59,34,2,0,0,1,0,1,0,3,22,1,0,1000.0,0,0,0.22,0,0
5310.35,9,60,1,0,2,1,0,4,0,0,13,0,0,2000.0,2,0,0.0929,0,0
1266.04,5,32,0,0,2,1,0,2,0,0,14,0,0,250.0,1,2,0.4216,1,0
368.13,90,49,3,0,0,1,1,2,0,0,10,0,0,250.0,1,2,0.334,0,0
9894.92,39,50,0,0,0,1,3,0,3,0,17,0,0,2000.0,1,0,0.2978,0,0
1001.23,13,44,4,0,1,1,1,3,2,1,16,1,0,250.0,1,3,0.3212,0,1
765.04,10,48,3,0,1,1,0,1,0,1,11,0,0,500.0,0,0,0.2883,1,0
1875.27,64,24,0,0,7,1,1,1,3,2,18,0,0,250.0,1,0,0.6513,1,0
3318.49,80,27,2,1,2,0,1,2,2,0,19,1,0,1000.0,0,0,0.3701,1,0
4892.55,2,39,2,0,0,1,1,0,1,1,18,1,0,500.0,2,1,0.4483,0,0
1154.32,174,49,1,0,0,1,0,11,1,1,16,0,0,2000.0,1,0,0.1844,0,0
2526.87,5,57,0,0,2,0,2,3,0,1,14,0,0,250.0,1,1,0.5765,1,0
4026.27,29,33,4,0,3,1,1,1,3,0,18,0,0,500.0,1,0,0.2628,1,0
2954.04,1,46,1,0,2,1,1,12,3,1,1,0,0,1000.0,0,0,0.693,1,0
2259.7,5,30,3,0,0,1,2,1,1,1,19,0,0,500.0,1,0,0.196,0,0
1118.05,3,44,2,0,1,1,2,2,3,0,2,0,0,500.0,2,0,0.1967,0,1
2213.92,2,40,0,0,1,1,0,2,1,2,15,0,1,500.0,2,1,0.369,1,0
10349.88,278,60,0,0,1,1,3,7,0,3,7,0,0,500.0,2,0,0.0869,1,0
4840.83,49,41,3,0,0,0,0,2,2,1,16,0,0,1000.0,0,3,0.2643,1,0
7514.21,2,47,4,1,10,1,1,6,2,2,10,0,0,500.0,0,0,0.2043,0,1
2698.82,7,51,1,0,0,0,1,3,1,2,4,0,0,250.0,1,0,0.2013,0,0
4306.46,43,22,1,0,3,0,2,4,2,0,22,0,0,250.0,0,1,0.2734,1,0
2399.39,1,32,2,0,2,0,1,2,2,1,7,0,0,250.0,2,1,0.4152,1,0
9135.86,106,53,1,0,1,0,0,8,3,0,10,0,0,1000.0,1,0,0.1873,1,0
11931.35,1,39,0,0,3,0,0,1,1,2,3,1,0,1000.0,1,0,0.2958,1,0
695.48,13,27,1,0,4,0,1,0,1,1,4,0,0,1000.0,1,3,0.6442,1,0
522.25,116,35,0,0,0,1,0,1,3,1,8,0,0,1000.0,0,0,0.3108,1,0
7218.8,11,26,1,0,4,1,0,1,3,0,18,0,0,250.0,1,2,0.3918,1,0
1558.14,104,18,1,0,0,1,2,5,0,0,0,1,0,500.0,0,3,0.3395,1,0
1534.14,30,30,0,0,0,0,1,6,2,1,3,0,1,500.0,0,0,0.2762,0,0
1181.88,37,35,2,1,0,1,1,4,2,3,21,0,0,1000.0,2,1,0.4298,1,1
2702.54,27,46,1,0,1,1,1,3,0,2,16,0,0,500.0,1,0,0.2804,1,0
14255.94,30,52,5,0,0,1,1,2,0,2,9,0,0,2000.0,1,0,0.4245,1,0
7720.1,7,31,0,0,7,1,4,0,1,0,6,0,0,1000.0,1,0,0.1642,0,0
1981.85,12,33,1,0,3,1,0,2,2,2,9,0,0,500.0,0,3,0.1345,0,0
3829.43,94,42,1,0,0,1,0,7,0,0,6,0,0,500.0,0,3,0.1486,1,0
6425.5,12,46,2,0,2,1,0,4,0,0,7,1,0,500.0,2,0,0.1782,0,0
11148.86,18,53,2,0,0,1,0,5,1,1,1,0,0,500.0,1,0,0.5673,0,0
6240.52,50,47,1,0,5,1,0,3,1,0,15,0,0,2000.0,1,0,0.1617,0,1
1408.54,1,42,2,0,1,0,0,1,0,0,6,0,0,1000.0,2,0,0.4192,0,0
2150.15,8,40,1,1,2,0,1,2,0,0,17,0,0,500.0,2,2,0.427,0,0
2476.86,51,18,2,0,3,0,2,3,0,0,23,0,0,500.0,2,0,0.6102,1,0
2320.37,24,46,1,0,8,0,1,0,2,0,18,1,0,250.0,0,0,0.077,1,0
10625.84,56,23,1,0,0,1,2,0,0,0,6,0,0,500.0,1,2,0.8346,1,0
1019.79,4,66,2,0,1,1,0,25,1,0,7,0,0,250.0,0,3,0.0428,1,0
4529.73,57,33,3,0,4,1,0,4,1,1,17,1,0,2000.0,1,0,0.3194,1,0
3368.74,1,58,0,0,9,1,2,3,0,0,1,1,0,500.0,1,0,0.3275,1,0
3014.79,5,36,0,0,0,1,0,0,2,0,1,0,0,500.0,1,2,0.0891,0,0
14254.35,14,46,1,2,4,1,0,3,0,1,12,0,0,1000.0,0,0,0.2606,1,1
5937.96,3,22,1,0,0,1,2,0,0,0,6,0,0,2000.0,1,2,0.225,1,1
1625.2,37,45,1,0,1,1,1,0,2,0,10,0,0,250.0,1,0,0.2649,0,0
1188.55,4,44,0,0,1,0,0,13,3,2,16,0,0,1000.0,0,1,0.3648,0,1
3371.65,1,18,1,0,0,0,1,2,3,2,22,1,0,2000.0,0,0,0.1941,0,0
14746.95,41,58,1,0,1,0,0,0,3,1,8,0,0,500.0,0,3,0.3266,0,0
2607.88,17,54,0,1,7,0,0,2,1,1,22,0,0,2000.0,1,3,0.2231,0,0
5513.54,70,49,2,0,0,1,2,4,1,1,12,0,0,250.0,1,0,0.4307,0,0
6999.48,67,43,0,0,7,1,1,3,0,1,17,1,0,1000.0,2,3,0.077,0,0
2386.42,13,40,1,0,11,0,1,4,1,0,10,0,0,250.0,1,3,0.5369,1,0
15149.99,3,44,2,1,4,1,2,7,0,0,18,1,0,2000.0,0,0,0.2056,0,0
594.66,44,28,3,0,2,0,0,0,3,2,0,0,1,250.0,0,0,0.4294,1,0
6947.65,25,46,2,1,2,1,1,5,2,3,12,1,0,500.0,0,0,0.305,1,1
850.08,86,19,3,0,0,1,0,6,0,1,6,0,0,250.0,1,0,0.5976,0,0
30273.61,7,53,1,0,1,1,0,1,2,2,12,1,0,1000.0,0,0,0.2214,1,0
2347.25,43,34,2,0,5,0,1,0,1,0,22,0,0,500.0,2,1,0.4282,0,0
3298.78,6,40,4,0,4,1,0,1,0,2,15,1,0,500.0,1,2,0.3072,0,0
6807.4,11,19,1,0,4,1,0,5,0,1,2,0,0,500.0,0,1,0.6,0,0
1409.87,11,45,0,0,3,1,2,2,3,0,16,0,0,1000.0,2,0,0.2618,0,0
11158.16,16,34,0,0,0,1,1,1,0,0,12,0,0,500.0,0,0,0.5969,0,0
3049.23,21,18,1,0,11,1,0,25,0,0,10,0,0,1000.0,1,1,0.4284,0,0
5128.07,97,62,1,0,0,1,3,4,1,3,2,0,0,2000.0,0,0,0.3488,1,0
1641.54,48,45,0,0,5,0,0,7,0,3,1,0,0,1000.0,2,0,0.2522,0,0
1927.35,1,45,1,0,5,1,1,3,3,1,23,0,0,1000.0,1,0,0.39,1,0
4048.81,1,70,6,1,1,0,1,1,1,3,0,0,0,500.0,1,2,0.3217,1,1
8055.94,33,57,3,0,6,1,1,1,0,1,18,1,0,1000.0,2,0,0.3204,1,0
2634.54,1,40,1,0,0,0,0,13,0,0,19,0,0,250.0,2,0,0.1834,1,0
4056.72,28,24,1,1,0,0,1,5,2,0,22,0,0,250.0,1,3,0.2305,1,0
4653.06,2,29,1,1,3,0,1,2,1,0,23,0,0,1000.0,2,1,0.3399,1,1
598.99,13,32,2,0,1,0,0,14,0,1,19,1,0,500.0,1,1,0.0498,1,0
1281.4,32,38,1,0,0,1,1,6,0,3,17,0,0,500.0,1,0,0.3303,1,0
2313.81,48,33,0,0,0,0,1,15,1,0,8,1,0,500.0,1,0,0.1689,1,0
2101.31,46,55,1,0,5,1,0,8,1,1,17,0,1,500.0,1,1,0.5734,0,0
6071.6,10,40,1,0,4,0,2,0,3,1,0,0,0,500.0,2,0,0.5906,1,0
4925.17,1,39,1,0,0,0,3,8,0,1,13,1,0,250.0,1,2,0.2004,0,0
8391.66,158,49,3,1,4,0,1,0,0,0,6,1,0,500.0,2,3,0.1939,1,0
2670.5,226,41,0,0,7,1,0,8,3,1,4,1,0,500.0,2,0,0.2193,1,0
13254.38,6,57,0,0,4,0,2,4,0,0,4,0,1,1000.0,1,0,0.1702,1,0
3678.16,72,28,3,2,3,1,2,7,2,1,7,0,0,1000.0,0,0,0.2488,1,0
1177.96,48,25,0,0,3,1,0,1,1,0,23,0,0,500.0,1,0,0.1657,1,0
