customer_id,tenure_months,age,income_estimate,checking_balance,savings_balance,cd_balance,investment_balance,monthly_transactions,avg_transaction_amount,debit_card_usage,atm_withdrawals,mobile_logins_monthly,online_logins_monthly,branch_visits_monthly,has_mortgage,has_auto_loan,has_credit_card,has_personal_loan,total_deposits,total_relationship,num_products,digital_engagement
4419,24,48,68990.0,2930.27,2101.86,30699.08,0.0,33,17.35,14,0,9,9,1.0,0,0,1,0,35731.21,35731.21,3,18
4420,11,23,46396.0,1612.43,246.49,0.0,0.0,30,29.79,15,2,12,11,3.0,0,1,0,1,1858.92,1858.92,3,23
4421,6,36,23606.0,150.58,570.79,0.0,0.0,27,49.85,20,4,16,11,1.0,1,0,0,0,721.37,721.37,2,27
4422,188,59,118347.0,570.29,0.0,0.0,0.0,31,17.74,18,3,15,8,0.0,0,0,0,0,570.29,570.29,0,23
4423,54,42,40365.0,4090.09,0.0,28285.24,0.0,24,78.63,10,3,23,10,2.0,0,0,1,0,32375.33,32375.33,2,33
4424,78,54,40653.0,1858.44,25208.48,0.0,0.0,23,19.5,15,1,10,7,0.0,0,0,0,0,27066.92,27066.92,1,17
4425,22,60,24551.0,2573.36,1486.26,0.0,54517.47,20,64.36,9,1,10,3,1.0,0,1,0,0,4059.62,58577.090000000004,3,13
4426,29,58,54372.0,1947.66,32.95,14393.42,0.0,29,77.8,15,5,12,9,1.0,0,0,0,0,16374.03,16374.03,2,21
4427,16,48,47148.0,12577.27,2041.91,11238.99,1402.04,25,52.6,11,5,15,7,0.0,0,0,0,0,25858.17,27260.21,3,22
4428,6,71,53801.0,1562.53,3271.74,37665.55,0.0,25,58.37,10,2,3,7,2.0,1,0,1,0,42499.82,42499.82,4,10
4429,11,53,48248.0,614.6,0.0,4189.99,0.0,30,250.81,20,5,10,9,1.0,0,0,0,0,4804.59,4804.59,1,19
4430,95,57,72233.0,277.65,849.87,14674.82,0.0,35,46.21,18,0,10,13,2.0,1,1,0,0,15802.34,15802.34,4,23
4431,67,48,32352.0,1594.66,0.0,0.0,0.0,21,36.16,14,4,17,3,0.0,1,0,1,1,1594.66,1594.66,3,20
4432,47,47,55221.0,100.0,3402.56,0.0,0.0,23,43.34,15,2,11,4,0.0,0,0,1,0,3502.56,3502.56,2,15
4433,38,49,131304.0,831.78,2836.54,10148.44,0.0,29,91.57,22,4,11,4,0.0,1,0,1,0,13816.76,13816.76,4,15
4434,153,43,84164.0,805.32,0.0,10755.3,0.0,33,213.45,11,7,11,9,0.0,0,0,0,0,11560.619999999999,11560.619999999999,1,20
4435,4,42,124328.0,141.64,1261.85,0.0,0.0,31,28.99,17,5,10,8,0.0,0,0,0,0,1403.4899999999998,1403.4899999999998,1,18
4436,19,45,80246.0,272.49,1126.45,0.0,0.0,27,15.96,24,3,12,8,1.0,0,0,0,0,1398.94,1398.94,1,20
4437,25,48,109250.0,3694.08,47110.28,0.0,0.0,26,83.93,12,5,20,5,0.0,1,0,0,1,50804.36,50804.36,3,25
4438,91,46,66717.0,1550.09,9124.43,4707.15,0.0,28,11.13,18,3,10,7,0.0,0,0,1,0,15381.67,15381.67,3,17
4439,293,22,72414.0,1277.53,15582.32,0.0,0.0,20,40.7,17,4,13,11,1.0,0,0,0,0,16859.85,16859.85,1,24
4440,16,40,62997.0,1736.32,34620.77,0.0,0.0,24,42.25,9,6,10,8,2.0,0,0,1,0,36357.09,36357.09,2,18
4441,124,54,78282.0,1260.09,8534.64,0.0,0.0,27,30.39,14,2,8,12,1.0,1,0,1,0,9794.73,9794.73,3,20
4442,106,67,92788.0,7074.8,0.0,14155.78,0.0,27,31.85,22,3,11,11,2.0,0,0,1,0,21230.58,21230.58,2,22
4443,15,57,93242.0,1319.68,126.64,0.0,0.0,21,10.0,15,8,7,6,1.0,0,0,0,0,1446.3200000000002,1446.3200000000002,1,13
4444,30,38,108330.0,123.06,4484.17,0.0,0.0,34,16.53,16,3,13,6,1.0,0,0,0,1,4607.2300000000005,4607.2300000000005,2,19
4445,31,60,22546.0,12647.25,2068.47,0.0,0.0,21,70.08,15,6,7,7,2.0,1,0,1,0,14715.72,14715.72,3,14
4446,229,52,27776.0,1911.25,85422.79,0.0,0.0,28,10.0,21,6,10,6,0.0,0,0,1,0,87334.04,87334.04,2,16
4447,11,29,57866.0,453.1,19058.93,0.0,0.0,21,30.91,6,4,12,6,1.0,0,0,0,0,19512.03,19512.03,1,18
4448,96,55,60668.0,167.32,844.81,0.0,0.0,33,25.79,13,5,16,10,1.0,1,0,0,0,1012.1299999999999,1012.1299999999999,2,26
4449,24,54,20000.0,1985.99,6282.91,0.0,0.0,31,10.0,19,1,5,9,2.0,0,0,0,0,8268.9,8268.9,1,14
4450,78,47,20000.0,919.88,4168.71,0.0,2570.0,25,128.24,12,2,9,12,3.0,0,0,0,0,5088.59,7658.59,2,21
4451,32,64,49198.0,11628.57,0.0,22656.12,5795.74,25,14.52,10,5,3,6,4.0,1,0,1,1,34284.69,40080.43,5,9
4452,51,65,139058.0,652.71,0.0,0.0,0.0,21,51.37,18,2,10,10,2.0,0,0,1,0,652.71,652.71,1,20
4453,107,53,21139.0,312.29,6124.38,15882.33,0.0,21,22.76,19,4,13,11,1.0,0,0,1,0,22319.0,22319.0,3,24
4454,97,57,89664.0,4203.59,1888.8,0.0,0.0,19,16.85,14,5,16,10,1.0,0,0,0,0,6092.39,6092.39,1,26
4455,120,35,151809.0,6590.52,5244.31,0.0,5805.76,26,27.42,17,4,15,6,1.0,0,0,1,1,11834.830000000002,17640.590000000004,4,21
4456,3,58,131646.0,1412.3,700.1,0.0,0.0,23,24.9,17,3,11,3,1.0,1,0,1,0,2112.4,2112.4,3,14
4457,70,61,83104.0,3024.6,925.07,0.0,27353.23,25,28.52,20,3,12,7,0.0,0,0,0,0,3949.67,31302.9,2,19
4458,9,46,86505.0,1036.36,0.0,0.0,0.0,32,17.64,12,1,7,11,2.0,0,0,0,0,1036.36,1036.36,0,18
4459,32,24,22316.0,1557.44,363.91,0.0,0.0,26,14.71,12,3,17,12,1.0,0,0,0,0,1921.3500000000001,1921.3500000000001,1,29
4460,47,62,43317.0,6294.85,0.0,10062.36,0.0,31,73.96,11,3,3,6,0.0,0,0,1,0,16357.210000000001,16357.210000000001,2,9
4461,30,59,47054.0,2801.69,2688.77,0.0,0.0,19,33.3,14,1,17,9,2.0,0,0,0,1,5490.46,5490.46,2,26
4462,43,33,24890.0,850.72,636.65,0.0,0.0,32,31.56,14,4,17,6,0.0,0,0,1,0,1487.37,1487.37,2,23
4463,339,43,33710.0,8337.71,507.73,49280.4,1408.61,29,16.23,12,1,9,9,3.0,0,0,1,0,58125.84,59534.45,4,18
4464,8,74,40610.0,100.0,0.0,53131.08,0.0,28,116.69,17,2,2,8,2.0,0,0,1,0,53231.08,53231.08,2,10
4465,67,35,89914.0,23815.93,146.92,27226.24,42.28,24,30.88,22,6,11,11,1.0,1,0,1,0,51189.09,51231.369999999995,5,22
4466,30,31,50927.0,100.0,397.06,0.0,0.0,32,10.0,19,2,13,8,1.0,0,0,0,0,497.06,497.06,1,21
4467,8,39,25992.0,428.1,181351.27,0.0,0.0,20,41.29,10,4,8,6,2.0,0,0,0,0,181779.37,181779.37,1,14
4468,10,57,65536.0,1031.35,0.0,0.0,0.0,22,17.97,15,4,12,7,1.0,0,0,1,0,1031.35,1031.35,1,19
4469,178,18,31043.0,880.31,0.0,0.0,0.0,17,68.63,17,3,20,10,0.4,0,0,1,0,880.31,880.31,1,30
4470,127,47,75819.0,4962.26,6880.39,1275.6,0.0,23,76.0,18,4,5,11,1.0,0,0,0,0,13118.250000000002,13118.250000000002,2,16
4471,142,35,78207.0,224.36,9271.13,0.0,0.0,20,69.29,19,3,10,6,1.0,1,0,1,0,9495.49,9495.49,3,16
4472,286,53,49792.0,1621.57,0.0,0.0,0.0,20,22.89,8,2,4,10,1.0,0,0,1,0,1621.57,1621.57,1,14
4473,14,42,80698.0,460.67,0.0,0.0,0.0,17,30.26,16,4,17,8,0.0,0,1,1,0,460.67,460.67,2,25
4474,26,63,72467.0,1707.37,21015.08,0.0,0.0,36,40.4,15,2,14,11,2.0,0,0,0,1,22722.45,22722.45,2,25
4475,66,56,51146.0,995.1,0.0,0.0,0.0,25,67.64,11,4,13,17,0.0,0,0,0,0,995.1,995.1,0,30
4476,39,43,49012.0,1260.68,360.46,0.0,0.0,25,14.44,11,4,13,11,1.0,1,0,1,0,1621.14,1621.14,3,24
4477,32,56,82752.0,480.64,4137.07,0.0,0.0,19,35.69,15,1,13,4,0.0,0,0,0,0,4617.71,4617.71,1,17
4478,26,34,23900.0,510.25,5763.31,7066.88,0.0,23,147.58,22,1,11,10,1.0,1,0,1,0,13340.44,13340.44,4,21
4479,54,32,58027.0,1687.34,481.27,0.0,0.0,21,21.58,12,4,12,6,1.4,0,0,0,0,2168.6099999999997,2168.6099999999997,1,18
4480,51,58,90574.0,4516.86,0.0,0.0,0.0,30,32.43,14,3,15,12,2.0,0,0,0,0,4516.86,4516.86,0,27
4481,10,41,63943.0,447.01,856.04,0.0,0.0,24,267.95,22,7,10,5,0.0,0,0,1,0,1303.05,1303.05,2,15
4482,38,58,80978.0,297.93,1713.14,0.0,0.0,27,27.3,18,4,11,9,0.0,0,0,1,0,2011.0700000000002,2011.0700000000002,2,20
4483,48,22,42779.0,2752.29,0.0,0.0,0.0,23,10.0,16,2,12,7,1.0,0,0,1,0,2752.29,2752.29,1,19
4484,50,21,59153.0,1044.45,0.0,37772.89,0.0,27,31.63,7,0,20,5,0.6,0,0,1,0,38817.34,38817.34,2,25
4485,14,42,20000.0,3811.38,405.81,0.0,0.0,17,126.26,17,3,13,7,1.0,0,0,1,0,4217.1900000000005,4217.1900000000005,2,20
4486,81,37,87579.0,281.83,359.78,0.0,0.0,29,77.12,13,2,18,3,0.0,0,0,1,0,641.6099999999999,641.6099999999999,2,21
4487,3,42,60103.0,100.0,0.0,0.0,17732.03,32,15.12,10,2,10,14,0.0,0,0,0,0,100.0,17832.03,1,24
4488,26,50,34551.0,492.99,0.0,0.0,0.0,25,46.17,15,4,12,9,2.0,0,0,0,0,492.99,492.99,0,21
4489,90,60,33061.0,347.4,0.0,0.0,210.53,29,28.77,15,2,13,11,0.0,0,1,0,0,347.4,557.93,2,24
4490,49,34,37247.0,974.4,23891.66,0.0,0.0,28,63.41,17,3,22,12,0.2,1,0,1,1,24866.06,24866.06,4,34
4491,18,56,24277.0,421.88,5971.66,0.0,0.0,22,20.24,20,2,13,13,1.0,1,0,0,0,6393.54,6393.54,2,26
4492,71,30,54290.0,3332.66,0.0,0.0,0.0,32,49.19,22,4,15,4,2.0,0,0,1,0,3332.66,3332.66,1,19
4493,50,18,165609.0,1067.68,0.0,0.0,200285.18,26,152.66,11,2,24,6,0.2,0,0,1,0,1067.68,201352.86,2,30
4494,95,40,68821.0,1374.32,30778.8,9115.63,0.0,19,10.0,8,4,8,5,2.0,0,1,1,0,41268.75,41268.75,4,13
4495,79,65,56612.0,1389.16,10.59,0.0,0.0,30,53.21,17,2,10,10,2.0,1,0,1,0,1399.75,1399.75,3,20
4496,56,37,34547.0,1469.14,0.0,18910.74,0.0,18,95.13,16,7,12,6,0.0,0,0,0,0,20379.88,20379.88,1,18
4497,40,49,22203.0,1057.65,19314.73,0.0,0.0,22,10.0,20,0,13,11,0.0,0,0,0,0,20372.38,20372.38,1,24
4498,8,39,67111.0,2358.78,1255.39,2705.52,0.0,25,18.61,11,2,11,7,0.0,0,0,1,0,6319.6900000000005,6319.6900000000005,3,18
4499,18,58,104158.0,332.46,38018.21,0.0,79596.42,21,24.17,14,3,9,15,2.0,0,0,0,0,38350.67,117947.09,2,24
4500,32,33,105584.0,8947.48,2627.54,7467.57,88542.79,34,18.45,14,0,16,8,1.0,0,0,0,0,19042.59,107585.37999999999,3,24
4501,54,37,20000.0,769.08,3377.41,19266.91,0.0,25,17.38,14,2,15,7,0.0,1,0,1,0,23413.4,23413.4,4,22
4502,43,46,20000.0,153.34,5878.5,12744.01,0.0,20,24.54,12,2,8,10,0.0,0,1,0,0,18775.85,18775.85,3,18
4503,20,38,22208.0,1454.05,1000000.0,10002.51,0.0,24,65.45,11,1,8,9,1.0,0,0,1,0,1011456.56,1011456.56,3,17
4504,3,18,40965.0,305.89,0.0,0.0,0.0,21,108.87,20,1,18,10,0.0,1,0,0,0,305.89,305.89,1,28
4505,41,31,36839.0,2975.01,0.0,0.0,0.0,23,93.89,19,2,9,11,0.0,0,1,1,0,2975.01,2975.01,2,20
4506,20,41,93748.0,30164.12,0.0,0.0,0.0,23,73.34,14,2,7,8,1.0,0,0,1,0,30164.12,30164.12,1,15
4507,79,46,62308.0,337.02,0.0,0.0,0.0,18,143.41,17,2,10,6,0.0,0,0,1,0,337.02,337.02,1,16
4508,3,62,56131.0,1805.44,879.38,15530.21,29221.45,21,168.18,14,3,3,8,0.0,1,0,1,0,18215.03,47436.479999999996,5,11
4509,52,41,20000.0,100.0,15432.36,0.0,454.36,24,37.82,18,2,11,10,0.0,0,0,1,1,15532.36,15986.720000000001,4,21
4510,170,33,40076.0,2166.48,3947.88,0.0,0.0,32,104.04,19,7,17,15,2.0,0,1,1,0,6114.360000000001,6114.360000000001,3,32
4511,11,64,27015.0,290.45,471.74,66102.32,0.0,25,46.49,20,4,4,9,6.0,0,0,1,0,66864.51000000001,66864.51000000001,3,13
4512,38,35,20000.0,429.55,3506.06,0.0,0.0,29,27.85,11,3,10,4,0.0,0,0,1,0,3935.61,3935.61,2,14
4513,5,55,74622.0,210.2,545.21,0.0,0.0,24,31.82,19,1,14,8,1.0,0,0,1,0,755.4100000000001,755.4100000000001,2,22
4514,58,32,20000.0,3288.63,0.0,0.0,45567.76,21,74.44,24,5,14,7,0.0,0,0,1,0,3288.63,48856.39,2,21
4515,47,70,59671.0,4968.91,802.16,8082.01,9214.01,30,106.96,17,3,3,11,0.0,0,0,1,0,13853.08,23067.09,4,14
4516,31,46,104633.0,1135.78,3149.43,10078.79,0.0,23,52.69,12,6,14,12,0.0,0,0,1,0,14364.0,14364.0,3,26
4517,44,63,38449.0,299.87,13372.29,3815.97,0.0,29,24.12,23,3,8,7,2.0,0,0,0,0,17488.13,17488.13,2,15
4518,136,44,59651.0,11899.89,2680.87,0.0,0.0,23,22.39,19,1,18,6,1.0,0,0,1,0,14580.759999999998,14580.759999999998,2,24
4519,13,39,25241.0,355.81,0.0,0.0,0.0,26,10.0,16,4,9,12,1.0,0,1,1,0,355.81,355.81,2,21
4520,3,39,59292.0,100.0,4476.3,0.0,0.0,20,44.2,14,4,15,13,0.0,1,0,0,0,4576.3,4576.3,2,28
4521,118,25,78217.0,2181.1,12020.46,0.0,0.0,28,41.86,13,4,6,8,0.0,0,0,0,0,14201.56,14201.56,1,14
4522,51,34,21419.0,209.11,0.0,0.0,0.0,23,14.36,13,1,14,5,1.0,0,0,1,0,209.11,209.11,1,19
4523,132,46,71533.0,4831.5,5020.64,30101.24,36893.99,24,48.35,17,7,15,6,0.0,0,0,1,0,39953.380000000005,76847.37,4,21
4524,54,31,22290.0,619.12,41567.82,2791.24,225.87,26,47.71,15,2,13,9,1.0,0,0,1,0,44978.18,45204.05,4,22
4525,99,46,87248.0,2712.35,9389.19,40048.8,0.0,20,10.1,15,3,14,10,0.0,0,0,0,0,52150.340000000004,52150.340000000004,2,24
4526,33,46,35060.0,8975.47,0.0,0.0,0.0,30,25.6,20,3,23,3,1.0,0,0,0,0,8975.47,8975.47,0,26
4527,83,43,23579.0,178.88,10715.8,0.0,0.0,25,102.23,18,1,10,10,2.0,0,0,0,0,10894.679999999998,10894.679999999998,1,20
4528,146,53,57351.0,469.23,0.0,0.0,3156.91,23,19.95,17,2,9,7,1.0,1,0,0,0,469.23,3626.14,2,16
4529,50,53,61131.0,978.96,0.0,0.0,0.0,22,33.59,10,1,14,8,1.0,0,1,1,1,978.96,978.96,3,22
4530,11,57,20000.0,11007.44,52.05,0.0,0.0,27,37.65,7,4,5,8,0.0,0,0,1,0,11059.49,11059.49,2,13
4531,18,47,61510.0,408.47,133.36,0.0,14669.56,28,32.43,23,4,13,13,2.0,0,0,1,0,541.83,15211.39,3,26
4532,13,55,65953.0,449.55,0.0,0.0,658.34,20,57.45,16,2,12,6,0.0,1,1,1,0,449.55,1107.89,4,18
4533,17,52,31878.0,2246.68,146.85,38327.95,1035749.35,23,69.98,11,4,13,4,0.0,0,0,1,1,40721.479999999996,1076470.83,5,17
4534,21,37,47877.0,461.35,0.0,0.0,9497.49,20,91.07,18,0,8,3,1.0,0,0,1,0,461.35,9958.84,2,11
4535,48,40,48359.0,1378.55,1474.24,4268.23,0.0,20,25.77,19,1,8,10,1.0,0,0,0,0,7121.0199999999995,7121.0199999999995,2,18
4536,53,24,23725.0,106.99,406.52,0.0,137.85,23,50.35,15,5,17,6,1.0,0,0,1,0,513.51,651.36,3,23
4537,33,54,20000.0,30378.64,5998.71,0.0,0.0,20,64.84,14,3,12,6,0.0,0,0,0,0,36377.35,36377.35,1,18
4538,57,50,50853.0,145.25,4456.27,0.0,0.0,22,30.12,14,5,11,10,1.0,0,0,1,0,4601.52,4601.52,2,21
4539,5,33,37677.0,676.8,202943.99,0.0,0.0,23,18.63,11,2,18,6,2.0,1,0,1,0,203620.78999999998,203620.78999999998,3,24
4540,5,37,37048.0,1044.48,0.0,0.0,0.0,33,37.15,13,3,12,8,0.0,1,1,0,0,1044.48,1044.48,2,20
4541,11,22,50617.0,19322.63,53115.3,0.0,0.0,20,20.4,16,4,40,7,0.4,0,1,1,0,72437.93000000001,72437.93000000001,3,47
4542,43,68,42424.0,150.31,0.0,22834.36,527970.53,39,18.85,15,3,4,8,2.0,0,0,0,0,22984.670000000002,550955.2000000001,2,12
4543,14,59,29979.0,21494.58,794.69,0.0,0.0,21,39.49,10,3,15,9,0.0,1,0,0,1,22289.27,22289.27,3,24
4544,19,51,23835.0,3414.43,14742.55,5155.53,4292.94,14,28.48,13,3,13,7,1.0,0,0,0,0,23312.51,27605.449999999997,3,20
4545,30,32,38367.0,2050.1,0.0,0.0,0.0,23,38.11,22,2,11,9,1.0,0,0,0,0,2050.1,2050.1,0,20
4546,100,44,25350.0,250.4,0.0,0.0,0.0,25,10.0,12,3,13,15,0.0,0,0,0,0,250.4,250.4,0,28
4547,3,42,44012.0,2583.01,0.0,0.0,0.0,27,28.78,16,2,11,11,0.0,0,0,1,1,2583.01,2583.01,2,22
4548,62,50,25229.0,370.47,0.0,0.0,0.0,28,10.0,10,4,12,10,2.0,0,0,1,0,370.47,370.47,1,22
4549,66,33,63831.0,7331.91,571.59,0.0,0.0,18,14.35,13,2,13,8,1.0,0,0,0,0,7903.5,7903.5,1,21
4550,96,18,47029.0,255.55,0.0,0.0,28803.44,25,30.84,19,6,8,9,0.2,1,0,0,0,255.55,29058.989999999998,2,17
4551,161,31,52452.0,925.43,1904.78,7440.75,0.0,23,87.4,18,2,26,6,0.0,0,1,0,0,10270.96,10270.96,3,32
4552,3,37,20000.0,476.8,2539.78,0.0,0.0,32,50.88,15,4,15,6,1.0,1,0,0,0,3016.5800000000004,3016.5800000000004,2,21
4553,10,50,99393.0,249.31,5216.82,0.0,0.0,25,35.6,14,1,8,16,2.0,0,0,1,0,5466.13,5466.13,2,24
4554,130,50,20000.0,3334.17,0.0,0.0,0.0,26,24.5,18,5,12,8,2.0,0,0,0,0,3334.17,3334.17,0,20
4555,36,24,26889.0,2448.4,170.95,0.0,2.14,35,27.1,20,2,13,7,1.0,0,0,0,0,2619.35,2621.49,2,20
4556,49,33,83991.0,6724.52,39046.33,0.0,0.0,18,94.12,16,0,15,13,3.0,0,0,0,0,45770.850000000006,45770.850000000006,1,28
4557,65,25,34372.0,100.0,3798.51,0.0,0.0,30,13.67,5,2,34,11,0.2,1,0,1,0,3898.51,3898.51,3,45
4558,68,59,72004.0,5411.36,1987.62,0.0,0.0,26,18.53,16,3,13,5,2.0,0,1,1,0,7398.98,7398.98,3,18
4559,161,78,70371.0,47012.71,0.0,7788.26,653.32,31,77.74,17,1,2,10,0.0,0,1,1,0,54800.97,55454.29,4,12
4560,347,47,44706.0,556.99,4784.25,43276.53,0.0,24,25.15,17,1,10,4,0.0,0,0,0,0,48617.77,48617.77,2,14
4561,76,67,46649.0,18820.89,20735.25,13143.21,0.0,38,156.22,15,1,3,13,2.0,1,0,1,0,52699.35,52699.35,4,16
4562,20,58,40720.0,738.97,8742.64,20200.84,0.0,22,57.54,14,4,11,7,0.0,0,0,0,1,29682.449999999997,29682.449999999997,3,18
4563,127,54,24653.0,139.96,12527.64,0.0,274.1,24,83.43,13,4,7,12,1.0,0,0,1,0,12667.599999999999,12941.699999999999,3,19
4564,3,18,63083.0,693.36,44444.11,0.0,0.0,25,10.0,21,5,24,11,0.8,1,0,1,0,45137.47,45137.47,3,35
4565,15,40,49349.0,5283.3,17452.69,4373.64,0.0,20,77.29,12,5,10,12,1.0,0,0,0,0,27109.629999999997,27109.629999999997,2,22
4566,136,39,105396.0,311.92,2162.52,0.0,0.0,25,16.79,16,2,12,8,2.0,1,0,0,0,2474.44,2474.44,2,20
4567,17,20,66280.0,445.63,315.51,842.62,0.0,22,58.71,17,4,30,6,0.8,0,0,0,0,1603.76,1603.76,2,36
4568,14,54,34528.0,2671.27,0.0,0.0,0.0,21,24.76,16,7,9,8,0.0,0,0,1,0,2671.27,2671.27,1,17
4569,8,47,56776.0,1101.68,0.0,0.0,0.0,16,39.58,15,2,11,10,0.0,1,1,1,0,1101.68,1101.68,3,21
4570,117,27,111979.0,2635.78,1157.23,0.0,0.0,29,13.67,21,0,11,17,0.0,1,1,0,0,3793.01,3793.01,3,28
4571,41,25,39242.0,1566.73,92.44,29849.97,0.0,26,10.0,14,1,38,6,0.0,0,1,0,0,31509.14,31509.14,3,44
4572,67,41,76893.0,2251.69,0.0,6807.73,0.0,28,37.35,17,5,9,9,2.0,0,0,0,0,9059.42,9059.42,1,18
4573,16,74,26268.0,573.38,6022.38,1586.09,439.31,23,26.18,17,5,2,9,0.0,0,0,0,0,8181.85,8621.16,3,11
4574,85,47,144554.0,1552.46,143.99,0.0,0.0,29,16.2,14,3,14,5,0.0,0,0,1,0,1696.45,1696.45,2,19
4575,85,60,86094.0,272.85,7380.14,0.0,0.0,15,10.0,20,0,7,5,1.0,0,0,1,0,7652.990000000001,7652.990000000001,2,12
4576,22,31,58970.0,7575.32,0.0,0.0,0.0,21,10.0,13,3,16,11,0.0,0,0,1,0,7575.32,7575.32,1,27
4577,31,46,45230.0,423.51,647341.99,0.0,0.0,29,50.34,17,3,13,7,3.0,0,0,0,0,647765.5,647765.5,1,20
4578,14,62,22444.0,5962.66,954.59,0.0,0.0,21,27.0,17,0,16,8,4.0,0,0,1,0,6917.25,6917.25,2,24
4579,225,73,65879.0,772.47,1872.59,14275.24,903627.02,18,20.43,21,6,3,4,2.0,0,0,1,0,16920.3,920547.3200000001,4,7
4580,62,56,36828.0,1484.75,518.24,0.0,0.0,33,39.26,13,2,11,9,1.0,1,0,0,0,2002.99,2002.99,2,20
4581,163,26,41427.0,521.94,38397.71,33128.59,604.29,30,74.55,9,5,12,11,1.0,1,0,1,0,72048.23999999999,72652.52999999998,5,23
4582,21,65,52782.0,238.89,2121.57,83088.92,0.0,25,41.09,12,4,3,14,0.0,1,0,0,0,85449.38,85449.38,3,17
4583,91,50,59121.0,100.0,0.0,0.0,0.0,28,23.23,19,6,8,5,1.0,1,0,0,0,100.0,100.0,1,13
4584,87,31,41776.0,225.21,12257.71,2906.34,0.0,22,182.36,13,1,10,18,1.0,0,1,1,0,15389.259999999998,15389.259999999998,4,28
4585,70,45,49827.0,674.61,188.54,0.0,0.0,30,19.91,16,4,11,7,2.0,1,1,1,0,863.15,863.15,4,18
4586,202,61,34907.0,1506.91,15610.3,37803.01,1846.19,25,10.72,12,4,3,10,0.0,0,1,1,0,54920.22,56766.41,5,13
4587,30,67,27150.0,4991.89,157670.79,20067.85,0.0,29,35.87,13,1,5,8,0.0,1,0,1,1,182730.53000000003,182730.53000000003,5,13
4588,8,47,27857.0,561.92,0.0,0.0,0.0,24,26.99,23,3,11,12,1.0,0,0,0,0,561.92,561.92,0,23
4589,66,51,54919.0,292.09,10676.46,0.0,1106.2,26,70.65,10,2,19,11,0.0,0,0,0,0,10968.55,12074.75,2,30
4590,78,69,20000.0,125.96,16985.59,1333.0,0.0,27,21.74,17,3,13,12,0.0,0,0,0,0,18444.55,18444.55,2,25
4591,51,45,127100.0,2253.17,91072.94,13111.59,0.0,27,29.02,12,1,10,8,0.0,0,1,0,0,106437.7,106437.7,3,18
4592,13,36,122145.0,8732.37,33516.33,0.0,0.0,26,16.57,12,1,10,6,1.0,0,1,1,0,42248.700000000004,42248.700000000004,3,16
4593,42,27,45426.0,7328.27,0.0,0.0,0.0,24,63.19,12,1,10,12,0.0,0,0,0,0,7328.27,7328.27,0,22
4594,22,44,29666.0,3180.84,18174.65,0.0,0.0,22,37.15,20,2,22,9,0.0,0,0,0,0,21355.49,21355.49,1,31
4595,33,44,24831.0,2857.82,506.81,41992.43,0.0,24,26.57,13,0,9,8,1.0,0,0,1,0,45357.06,45357.06,3,17
4596,62,55,38790.0,13994.72,14081.08,664.59,0.0,19,29.37,12,2,10,10,1.0,0,0,1,0,28740.39,28740.39,3,20
4597,82,38,43334.0,1804.65,0.0,0.0,0.0,29,32.56,20,5,18,5,1.0,0,1,0,0,1804.65,1804.65,1,23
4598,15,18,28116.0,2890.53,1430.75,0.0,0.0,26,10.49,22,1,22,9,0.0,1,0,1,0,4321.280000000001,4321.280000000001,3,31
4599,31,27,80427.0,677.78,6.26,0.0,0.0,23,83.95,15,2,17,6,1.0,0,0,0,0,684.04,684.04,1,23
4600,18,72,41355.0,142.16,6653.24,0.0,0.0,17,80.1,19,2,19,9,1.0,0,0,0,0,6795.4,6795.4,1,28
4601,13,62,73447.0,393.16,0.0,60178.24,0.0,28,34.21,15,3,3,7,2.0,0,1,1,1,60571.4,60571.4,4,10
4602,91,65,35919.0,1081.67,27509.6,0.0,1172.4,22,31.41,19,0,18,9,1.0,0,0,0,0,28591.269999999997,29763.67,2,27
4603,143,30,40361.0,1201.32,6505.38,0.0,0.0,19,14.92,17,2,8,12,1.0,0,0,0,0,7706.7,7706.7,1,20
4604,27,40,40214.0,19720.79,28231.45,21574.42,0.0,24,131.88,12,4,15,9,1.0,1,1,1,0,69526.66,69526.66,5,24
4605,83,57,59259.0,1238.82,341.32,0.0,86451.86,27,108.68,22,2,12,9,1.0,0,1,0,0,1580.1399999999999,88032.0,3,21
4606,136,22,137817.0,6427.01,23784.09,0.0,0.0,30,45.4,16,6,14,14,0.6,0,1,1,0,30211.1,30211.1,3,28
4607,112,18,58114.0,571.0,201131.2,0.0,0.0,21,63.82,14,2,13,10,0.0,0,0,1,0,201702.2,201702.2,2,23
4608,12,25,80310.0,687.1,13743.44,0.0,0.0,32,88.62,10,2,32,7,0.0,0,0,0,0,14430.54,14430.54,1,39
4609,187,34,208047.0,224.07,14482.52,0.0,38566.53,27,75.34,11,1,20,6,0.2,0,0,1,0,14706.59,53273.119999999995,3,26
4610,28,60,50344.0,360.15,4184.72,11982.27,759.79,26,16.69,20,1,8,11,0.0,0,1,1,1,16527.14,17286.93,6,19
4611,24,50,20000.0,2417.46,1043.84,0.0,0.0,16,25.82,15,3,12,8,1.0,1,0,1,0,3461.3,3461.3,3,20
4612,3,55,20000.0,1109.14,13662.15,0.0,0.0,23,48.16,18,1,8,11,0.0,0,0,1,0,14771.289999999999,14771.289999999999,2,19
4613,39,37,60605.0,4511.6,0.0,0.0,22711.69,32,38.96,9,2,13,7,1.0,0,0,1,0,4511.6,27223.29,2,20
