account_age_months,monthly_active_users,daily_active_users_avg,feature_adoption_score,num_support_tickets_last_month,avg_session_duration_minutes,login_frequency_weekly,num_integrations_enabled,contract_type,plan_tier,num_admin_users,data_storage_used_pct,num_reports_created_last_month,last_login_days_ago,nps_score,onboarding_completed,training_sessions_attended,billing_issues_count,competitor_mention_in_tickets,expansion_revenue_pct,target
1.6,17.0,7.3,44.1,2.0,23.8,2.0,1.0,0.0,2.0,4.0,55.1,12.0,5.2,4.3,1.0,1.0,0.0,0.0,2.6,0
5.9,16.0,5.5,36.1,3.0,10.7,8.0,1.0,0.0,1.0,2.0,26.3,2.0,0.8,4.9,0.0,1.0,0.0,0.0,40.1,0
37.7,21.0,4.3,85.1,1.0,3.3,4.0,2.0,0.0,2.0,2.0,55.0,7.0,8.6,8.6,1.0,1.0,0.0,1.0,20.2,0
24.8,12.0,4.5,35.6,4.0,17.8,4.0,2.0,1.0,0.0,1.0,49.8,10.0,7.1,6.8,0.0,0.0,0.0,0.0,3.4,0
38.6,11.0,2.1,13.3,0.0,32.4,2.0,3.0,1.0,0.0,1.0,70.2,5.0,11.6,5.7,0.0,1.0,0.0,0.0,23.9,0
16.7,14.0,5.7,85.7,1.0,49.7,2.0,5.0,0.0,0.0,3.0,39.1,8.0,0.3,7.6,1.0,0.0,0.0,1.0,5.7,0
1.5,20.0,9.6,48.1,1.0,4.5,3.0,5.0,0.0,1.0,1.0,26.3,7.0,10.7,5.8,0.0,0.0,0.0,0.0,36.2,0
24.8,11.0,5.7,38.9,0.0,13.3,2.0,2.0,0.0,1.0,1.0,86.1,9.0,7.1,6.7,1.0,3.0,0.0,0.0,14.5,1
30.5,15.0,1.3,49.1,0.0,6.6,6.0,3.0,0.0,1.0,1.0,48.2,7.0,10.4,5.1,1.0,1.0,0.0,0.0,1.4,0
13.0,23.0,5.6,45.3,0.0,30.0,3.0,3.0,1.0,1.0,1.0,27.7,10.0,1.2,7.7,1.0,0.0,0.0,0.0,38.3,0
34.1,18.0,9.9,71.0,3.0,11.8,1.0,0.0,0.0,2.0,3.0,29.3,9.0,2.2,5.5,1.0,4.0,0.0,0.0,3.7,0
106.4,18.0,6.3,27.5,2.0,22.6,2.0,1.0,0.0,1.0,2.0,65.5,6.0,3.7,4.1,1.0,1.0,0.0,0.0,8.9,0
5.2,13.0,10.5,17.7,1.0,10.9,1.0,1.0,0.0,2.0,4.0,79.6,8.0,3.9,4.4,1.0,3.0,1.0,0.0,50.8,0
58.6,23.0,2.7,45.4,1.0,5.5,4.0,6.0,1.0,1.0,3.0,27.1,7.0,6.4,5.3,1.0,2.0,0.0,0.0,5.8,0
2.8,19.0,12.4,53.9,2.0,40.4,6.0,2.0,0.0,0.0,1.0,48.2,9.0,19.4,7.8,1.0,1.0,0.0,0.0,22.3,0
19.4,12.0,4.7,74.3,2.0,3.2,3.0,3.0,0.0,0.0,1.0,25.6,5.0,3.0,3.3,1.0,2.0,0.0,0.0,4.4,0
15.2,15.0,5.6,22.2,2.0,10.5,5.0,2.0,1.0,1.0,1.0,60.7,5.0,0.7,7.0,0.0,1.0,0.0,0.0,11.7,0
7.4,17.0,7.8,48.6,0.0,8.6,4.0,0.0,0.0,1.0,2.0,56.4,3.0,45.2,5.0,0.0,2.0,1.0,0.0,8.9,1
6.2,21.0,6.5,39.1,0.0,21.0,4.0,0.0,0.0,0.0,5.0,45.4,10.0,17.2,5.5,0.0,0.0,0.0,0.0,10.8,0
16.6,15.0,5.0,28.3,2.0,18.9,3.0,0.0,1.0,0.0,3.0,82.3,13.0,4.9,6.8,1.0,2.0,2.0,0.0,18.0,0
1.4,15.0,1.8,55.1,0.0,8.3,1.0,5.0,0.0,2.0,1.0,61.2,7.0,2.3,8.4,1.0,1.0,0.0,0.0,17.9,0
7.4,16.0,5.8,55.9,2.0,17.1,4.0,2.0,0.0,1.0,4.0,26.2,14.0,0.5,6.5,1.0,1.0,0.0,0.0,26.6,0
24.4,10.0,4.5,28.3,1.0,16.6,5.0,3.0,0.0,2.0,2.0,15.9,13.0,2.4,7.7,1.0,2.0,0.0,0.0,13.3,0
2.4,19.0,4.1,41.5,0.0,5.8,3.0,4.0,1.0,0.0,3.0,39.9,10.0,11.0,10.0,1.0,3.0,0.0,0.0,35.3,0
14.4,10.0,1.4,55.0,3.0,48.7,4.0,0.0,0.0,1.0,3.0,57.7,8.0,3.9,5.8,1.0,0.0,0.0,0.0,22.0,1
10.1,15.0,6.2,58.5,2.0,108.8,5.0,0.0,0.0,1.0,1.0,19.4,5.0,10.1,8.9,1.0,1.0,1.0,0.0,24.9,0
19.4,16.0,6.8,54.9,2.0,2.4,2.0,1.0,1.0,1.0,1.0,29.8,5.0,6.7,7.9,1.0,0.0,0.0,1.0,2.0,0
11.7,23.0,10.9,18.9,0.0,27.3,4.0,3.0,1.0,1.0,2.0,51.2,5.0,2.3,9.1,1.0,0.0,0.0,0.0,5.7,0
27.5,12.0,1.2,57.1,1.0,10.8,3.0,2.0,1.0,1.0,3.0,58.4,11.0,13.2,4.9,1.0,1.0,0.0,0.0,31.2,1
5.6,21.0,1.3,54.8,2.0,15.2,2.0,5.0,1.0,0.0,4.0,44.9,8.0,0.6,8.1,0.0,0.0,0.0,0.0,7.9,0
8.1,15.0,3.3,49.8,1.0,16.8,2.0,1.0,0.0,2.0,2.0,27.5,9.0,3.8,9.7,0.0,1.0,1.0,1.0,29.1,0
21.7,17.0,7.3,45.1,2.0,4.7,5.0,4.0,0.0,0.0,1.0,13.1,2.0,1.8,10.0,1.0,3.0,1.0,0.0,0.4,1
13.0,11.0,3.8,29.2,1.0,8.6,6.0,2.0,0.0,1.0,1.0,8.7,11.0,4.7,8.6,1.0,3.0,0.0,0.0,4.9,0
5.3,11.0,2.2,25.0,2.0,19.1,4.0,3.0,0.0,0.0,2.0,55.4,5.0,3.8,7.6,0.0,3.0,0.0,0.0,5.1,0
49.9,14.0,6.3,36.7,3.0,32.9,3.0,4.0,0.0,2.0,1.0,26.9,3.0,18.0,8.0,0.0,2.0,0.0,0.0,21.3,1
22.5,10.0,4.1,53.2,1.0,8.5,1.0,4.0,0.0,1.0,1.0,49.6,9.0,2.1,8.3,0.0,1.0,0.0,0.0,42.5,0
8.2,11.0,4.8,66.7,0.0,9.4,4.0,2.0,1.0,2.0,2.0,80.8,8.0,2.2,3.3,0.0,1.0,0.0,0.0,14.7,0
5.5,10.0,3.6,49.3,0.0,10.1,8.0,3.0,1.0,1.0,1.0,28.9,9.0,7.5,4.9,1.0,2.0,0.0,0.0,59.3,0
22.0,27.0,13.2,16.3,1.0,9.6,4.0,4.0,1.0,1.0,1.0,33.1,9.0,16.9,4.4,1.0,1.0,0.0,0.0,23.2,1
40.4,15.0,5.3,48.6,0.0,6.9,5.0,1.0,0.0,2.0,1.0,52.8,11.0,1.4,8.6,1.0,0.0,0.0,0.0,2.0,0
41.3,15.0,7.5,60.0,0.0,55.0,3.0,1.0,0.0,2.0,1.0,66.9,7.0,10.6,6.1,1.0,1.0,1.0,0.0,48.6,1
3.1,17.0,9.9,41.5,1.0,13.4,3.0,2.0,0.0,2.0,1.0,45.7,10.0,16.4,10.0,0.0,2.0,1.0,0.0,0.3,0
30.7,11.0,1.7,70.7,0.0,15.6,3.0,2.0,0.0,1.0,1.0,38.0,7.0,0.9,9.0,0.0,0.0,0.0,1.0,6.5,0
39.5,14.0,2.9,33.1,0.0,2.4,4.0,3.0,1.0,0.0,1.0,28.0,8.0,2.1,6.5,0.0,3.0,0.0,0.0,1.3,0
5.4,14.0,6.1,15.4,1.0,3.6,5.0,0.0,1.0,2.0,2.0,47.4,9.0,4.5,5.8,0.0,0.0,0.0,0.0,11.3,1
13.7,19.0,5.0,50.2,2.0,5.8,2.0,2.0,0.0,0.0,2.0,49.5,7.0,5.2,7.1,0.0,1.0,0.0,0.0,27.2,0
11.5,13.0,2.9,38.4,3.0,1.9,6.0,2.0,0.0,0.0,3.0,7.4,8.0,4.2,5.2,0.0,1.0,0.0,0.0,23.8,0
17.3,16.0,3.7,35.7,2.0,11.3,1.0,3.0,0.0,1.0,1.0,93.4,9.0,4.2,8.1,0.0,1.0,0.0,0.0,38.4,0
17.7,15.0,0.6,32.8,0.0,10.7,3.0,1.0,1.0,1.0,4.0,18.8,12.0,2.4,8.2,1.0,1.0,0.0,0.0,2.3,0
16.0,11.0,3.9,64.6,0.0,5.3,3.0,3.0,0.0,1.0,2.0,76.7,6.0,19.1,10.0,1.0,2.0,0.0,0.0,2.1,1
4.9,13.0,9.0,57.3,0.0,29.5,3.0,0.0,1.0,1.0,5.0,4.5,4.0,6.4,6.6,0.0,2.0,0.0,0.0,13.8,0
15.6,22.0,10.7,12.0,2.0,12.3,6.0,3.0,0.0,1.0,4.0,50.1,7.0,0.7,8.5,1.0,1.0,0.0,0.0,31.0,0
20.2,16.0,8.8,35.1,1.0,44.0,2.0,2.0,1.0,2.0,1.0,85.1,8.0,8.0,7.1,1.0,0.0,0.0,0.0,0.9,0
34.6,14.0,4.5,76.2,5.0,47.1,4.0,3.0,0.0,2.0,1.0,9.8,5.0,6.1,8.2,0.0,2.0,0.0,0.0,1.5,0
12.4,18.0,5.2,27.8,0.0,21.6,4.0,0.0,1.0,2.0,4.0,57.1,5.0,1.6,5.4,1.0,2.0,0.0,0.0,10.4,0
53.2,12.0,5.0,59.4,1.0,10.6,6.0,5.0,0.0,1.0,1.0,47.1,5.0,2.2,6.3,1.0,1.0,1.0,0.0,1.2,0
20.9,18.0,8.2,69.6,3.0,2.8,2.0,3.0,0.0,1.0,2.0,31.1,7.0,2.0,6.1,1.0,1.0,0.0,0.0,5.7,0
4.4,11.0,1.6,30.1,3.0,4.1,3.0,6.0,1.0,0.0,2.0,28.2,9.0,8.2,5.0,1.0,1.0,0.0,0.0,41.1,0
23.4,18.0,7.8,43.6,1.0,22.0,2.0,6.0,0.0,1.0,2.0,36.4,6.0,10.2,5.2,1.0,3.0,1.0,0.0,24.1,0
24.0,18.0,12.1,42.2,0.0,5.2,3.0,1.0,0.0,1.0,1.0,3.9,5.0,2.8,10.0,1.0,2.0,0.0,0.0,10.8,0
1.5,12.0,4.8,63.1,0.0,11.6,5.0,1.0,0.0,1.0,1.0,30.6,9.0,8.1,8.1,0.0,2.0,0.0,0.0,12.0,1
2.1,14.0,10.0,74.5,1.0,5.2,2.0,5.0,0.0,1.0,3.0,81.1,9.0,5.3,7.4,1.0,0.0,0.0,0.0,34.9,0
3.0,22.0,12.4,34.7,0.0,13.2,5.0,0.0,0.0,1.0,1.0,13.9,3.0,3.6,3.3,1.0,3.0,1.0,0.0,9.8,1
6.9,17.0,6.6,11.1,3.0,19.1,3.0,2.0,1.0,2.0,1.0,27.5,11.0,0.5,3.8,1.0,1.0,0.0,0.0,26.7,0
2.1,13.0,5.1,60.8,0.0,19.9,2.0,2.0,0.0,1.0,4.0,4.8,5.0,31.6,7.3,1.0,3.0,0.0,1.0,14.8,1
52.3,9.0,4.0,74.6,1.0,29.3,4.0,2.0,0.0,1.0,1.0,34.1,10.0,7.6,5.2,0.0,2.0,0.0,0.0,34.4,0
2.7,14.0,9.4,33.3,0.0,5.1,5.0,2.0,1.0,0.0,1.0,36.9,9.0,8.7,6.5,0.0,1.0,0.0,0.0,0.6,0
52.9,11.0,7.0,32.2,0.0,10.2,2.0,1.0,0.0,2.0,2.0,36.5,4.0,5.9,8.1,0.0,2.0,0.0,0.0,8.8,1
1.6,15.0,8.3,15.6,3.0,37.4,5.0,1.0,0.0,2.0,1.0,23.3,3.0,1.4,4.8,1.0,0.0,0.0,0.0,17.4,0
6.2,16.0,5.6,83.3,2.0,4.7,5.0,0.0,0.0,1.0,5.0,25.2,3.0,0.6,5.8,0.0,1.0,3.0,0.0,16.4,1
4.6,17.0,8.5,84.0,2.0,28.4,4.0,1.0,0.0,1.0,2.0,26.9,10.0,6.7,8.0,0.0,1.0,0.0,0.0,0.1,0
28.1,14.0,4.7,25.1,0.0,18.7,5.0,2.0,0.0,1.0,1.0,26.2,5.0,5.3,8.4,1.0,2.0,1.0,0.0,17.9,1
12.7,17.0,8.8,20.2,0.0,2.3,0.0,1.0,1.0,1.0,1.0,13.6,9.0,8.3,6.9,1.0,1.0,1.0,0.0,35.5,0
1.0,19.0,10.0,33.6,0.0,13.3,8.0,1.0,0.0,0.0,2.0,36.0,7.0,3.8,6.2,1.0,1.0,0.0,0.0,2.0,0
6.0,13.0,4.8,45.2,2.0,8.1,2.0,3.0,1.0,1.0,3.0,15.7,6.0,5.3,6.4,0.0,3.0,0.0,0.0,8.3,0
8.0,18.0,10.4,43.8,2.0,3.6,2.0,4.0,1.0,1.0,2.0,18.4,6.0,2.5,8.5,1.0,0.0,0.0,0.0,28.2,0
1.6,16.0,3.5,56.3,1.0,9.7,6.0,0.0,1.0,1.0,1.0,52.1,7.0,3.0,8.3,1.0,1.0,0.0,0.0,34.8,0
51.3,15.0,5.9,54.3,0.0,5.2,2.0,1.0,0.0,1.0,1.0,54.2,10.0,1.8,6.2,0.0,1.0,0.0,0.0,59.5,0
11.6,13.0,5.4,80.8,2.0,14.5,2.0,2.0,0.0,1.0,1.0,20.4,5.0,1.0,8.5,0.0,3.0,0.0,0.0,0.2,0
29.4,13.0,7.0,34.0,0.0,2.2,4.0,3.0,0.0,0.0,3.0,26.6,10.0,1.6,9.3,1.0,1.0,1.0,0.0,24.3,1
2.7,8.0,1.9,63.5,1.0,3.7,3.0,2.0,1.0,0.0,2.0,61.2,11.0,0.4,5.6,1.0,1.0,0.0,0.0,5.9,0
1.0,13.0,9.5,74.4,3.0,14.3,5.0,0.0,0.0,2.0,2.0,76.0,8.0,5.3,10.0,0.0,1.0,0.0,0.0,27.2,0
24.1,11.0,6.4,43.2,1.0,3.6,4.0,0.0,1.0,1.0,2.0,76.4,6.0,0.4,9.8,0.0,2.0,0.0,1.0,4.9,0
1.0,16.0,6.8,54.9,4.0,6.0,2.0,0.0,0.0,1.0,2.0,63.4,7.0,3.7,5.3,1.0,1.0,0.0,0.0,7.1,1
1.1,21.0,10.8,42.5,1.0,4.1,3.0,1.0,1.0,0.0,3.0,23.9,11.0,3.7,6.4,1.0,3.0,1.0,0.0,36.0,0
24.8,10.0,1.1,50.6,3.0,4.3,3.0,1.0,0.0,1.0,6.0,46.2,9.0,4.9,4.5,1.0,3.0,0.0,0.0,1.1,1
3.3,12.0,3.2,77.2,0.0,17.0,2.0,2.0,1.0,0.0,2.0,80.8,5.0,1.5,4.6,0.0,0.0,0.0,0.0,4.0,0
17.4,12.0,2.3,34.6,1.0,36.1,4.0,3.0,0.0,1.0,3.0,27.6,5.0,0.3,5.7,0.0,2.0,0.0,0.0,2.8,0
17.2,11.0,5.5,26.4,1.0,13.1,4.0,0.0,0.0,1.0,4.0,67.1,5.0,0.3,9.2,0.0,0.0,1.0,0.0,22.1,0
4.7,15.0,4.6,51.4,1.0,2.7,5.0,1.0,1.0,0.0,1.0,22.9,8.0,3.3,7.5,1.0,1.0,0.0,1.0,27.5,0
9.8,17.0,5.6,44.8,3.0,6.2,5.0,2.0,0.0,1.0,2.0,51.2,11.0,2.7,8.8,1.0,0.0,0.0,0.0,1.9,0
1.7,17.0,6.4,22.0,2.0,49.0,6.0,1.0,0.0,2.0,1.0,40.2,9.0,12.0,7.0,1.0,0.0,1.0,0.0,48.1,0
1.0,17.0,3.5,47.0,1.0,4.2,1.0,3.0,0.0,0.0,2.0,54.5,8.0,0.9,8.5,0.0,2.0,0.0,0.0,30.7,0
10.4,20.0,8.1,21.1,2.0,8.2,4.0,3.0,0.0,2.0,1.0,42.6,9.0,3.8,6.1,1.0,1.0,1.0,0.0,13.7,0
13.9,11.0,3.9,90.9,1.0,14.9,3.0,7.0,0.0,1.0,2.0,51.9,6.0,12.6,8.5,1.0,1.0,1.0,0.0,34.2,0
20.7,8.0,2.1,64.3,2.0,40.3,6.0,2.0,1.0,1.0,2.0,18.7,11.0,3.4,6.8,1.0,2.0,0.0,0.0,7.6,0
2.8,12.0,2.2,61.5,0.0,29.2,2.0,2.0,0.0,1.0,2.0,50.9,12.0,0.6,5.0,1.0,0.0,0.0,0.0,9.8,0
11.8,14.0,3.5,26.9,1.0,11.2,1.0,2.0,0.0,2.0,4.0,54.6,6.0,19.7,7.3,1.0,1.0,0.0,0.0,17.0,1
2.4,16.0,9.1,61.1,1.0,4.2,2.0,4.0,1.0,1.0,1.0,25.1,1.0,1.8,6.1,1.0,1.0,0.0,0.0,19.5,0
6.5,14.0,5.7,44.1,1.0,7.4,3.0,3.0,0.0,1.0,4.0,49.6,4.0,1.1,10.0,0.0,1.0,1.0,0.0,7.2,0
19.8,17.0,6.3,26.0,2.0,11.1,4.0,3.0,0.0,2.0,2.0,28.3,8.0,15.2,8.8,1.0,2.0,2.0,0.0,16.2,1
26.2,20.0,10.3,92.9,0.0,14.8,6.0,2.0,1.0,1.0,3.0,49.4,7.0,0.4,9.3,1.0,1.0,0.0,0.0,13.0,0
10.5,17.0,6.5,85.8,1.0,4.0,5.0,1.0,1.0,2.0,1.0,31.9,6.0,3.1,3.8,0.0,2.0,1.0,0.0,3.4,0
84.5,18.0,14.4,32.4,2.0,28.9,3.0,5.0,1.0,0.0,3.0,55.9,9.0,1.2,5.8,1.0,0.0,0.0,0.0,46.4,0
36.8,9.0,2.7,69.3,1.0,8.2,4.0,4.0,0.0,0.0,3.0,24.8,10.0,4.5,10.0,1.0,0.0,0.0,0.0,27.7,0
8.9,22.0,5.5,22.9,2.0,16.4,4.0,2.0,0.0,1.0,1.0,34.8,6.0,14.8,6.2,1.0,1.0,1.0,1.0,24.1,1
6.2,11.0,2.2,43.9,2.0,6.6,7.0,3.0,0.0,2.0,2.0,44.1,8.0,0.7,8.8,1.0,0.0,0.0,0.0,37.9,0
10.1,13.0,7.1,44.9,0.0,9.9,3.0,3.0,0.0,1.0,1.0,83.5,5.0,3.9,6.9,1.0,0.0,0.0,0.0,2.6,0
30.0,17.0,9.7,54.6,2.0,21.7,3.0,0.0,0.0,2.0,3.0,13.0,7.0,0.5,7.1,1.0,0.0,1.0,0.0,39.4,0
43.2,15.0,4.1,63.0,1.0,28.8,7.0,3.0,0.0,2.0,1.0,65.0,9.0,2.8,5.4,1.0,1.0,0.0,0.0,4.2,0
52.6,16.0,1.7,17.0,1.0,6.2,5.0,3.0,1.0,1.0,1.0,21.8,4.0,9.8,9.2,0.0,2.0,0.0,0.0,47.2,0
3.1,14.0,3.3,74.3,1.0,4.5,6.0,6.0,0.0,2.0,2.0,27.9,8.0,0.6,8.6,0.0,2.0,0.0,0.0,24.1,0
1.6,15.0,7.4,21.6,1.0,21.0,4.0,3.0,0.0,0.0,2.0,17.2,7.0,3.3,8.1,1.0,1.0,0.0,0.0,11.0,0
2.7,8.0,2.4,82.8,2.0,8.9,2.0,2.0,0.0,2.0,1.0,81.1,11.0,3.1,4.8,0.0,1.0,0.0,0.0,53.8,0
20.0,19.0,8.3,24.2,3.0,9.6,1.0,3.0,0.0,1.0,1.0,70.5,6.0,7.4,7.0,1.0,4.0,0.0,0.0,30.9,1
26.5,9.0,2.7,63.3,0.0,9.6,8.0,1.0,1.0,2.0,1.0,70.1,5.0,1.0,7.1,0.0,4.0,0.0,0.0,24.3,0
18.4,14.0,6.3,63.1,4.0,9.4,4.0,2.0,0.0,0.0,2.0,80.0,9.0,11.0,5.6,0.0,3.0,1.0,0.0,26.3,0
18.6,9.0,3.7,75.0,1.0,4.8,4.0,0.0,0.0,1.0,2.0,36.7,13.0,3.8,2.9,0.0,1.0,0.0,0.0,25.0,1
102.1,8.0,4.8,37.2,1.0,20.3,2.0,3.0,1.0,1.0,2.0,30.9,6.0,6.8,8.8,1.0,1.0,0.0,0.0,12.7,0
1.0,19.0,2.8,67.2,2.0,20.2,5.0,2.0,0.0,1.0,3.0,31.7,10.0,1.9,5.1,0.0,3.0,0.0,0.0,6.2,0
17.8,14.0,4.7,17.4,1.0,2.5,4.0,1.0,1.0,1.0,1.0,35.7,9.0,5.9,8.3,1.0,1.0,0.0,0.0,10.1,0
7.0,14.0,7.0,66.0,3.0,65.4,5.0,2.0,1.0,1.0,3.0,55.7,12.0,0.9,5.3,1.0,1.0,1.0,0.0,13.0,0
7.3,11.0,2.8,28.6,1.0,21.5,8.0,1.0,1.0,1.0,2.0,36.7,13.0,3.2,6.3,1.0,2.0,0.0,0.0,12.9,0
25.8,6.0,1.8,67.1,1.0,3.3,5.0,2.0,0.0,1.0,2.0,4.8,9.0,3.2,7.3,1.0,3.0,1.0,0.0,2.2,1
10.3,16.0,4.5,20.0,2.0,16.2,5.0,1.0,1.0,1.0,2.0,28.6,16.0,3.9,10.0,1.0,0.0,0.0,1.0,61.6,0
5.1,10.0,6.2,37.0,1.0,2.2,3.0,1.0,1.0,2.0,1.0,24.6,6.0,1.4,7.1,0.0,2.0,1.0,1.0,25.2,0
13.9,14.0,8.4,66.9,0.0,3.5,4.0,0.0,1.0,1.0,2.0,51.4,8.0,0.2,9.9,0.0,0.0,2.0,0.0,3.5,0
35.8,11.0,3.5,66.0,2.0,7.2,1.0,2.0,0.0,1.0,2.0,42.7,2.0,0.2,6.9,1.0,0.0,0.0,0.0,22.1,1
24.1,21.0,6.7,54.3,1.0,10.5,3.0,1.0,0.0,0.0,2.0,20.6,6.0,3.0,7.2,1.0,5.0,0.0,0.0,1.5,0
6.2,18.0,9.1,67.2,2.0,12.4,5.0,2.0,0.0,2.0,2.0,15.3,9.0,1.1,7.7,1.0,2.0,0.0,0.0,17.0,0
1.6,18.0,5.8,73.9,3.0,15.1,4.0,2.0,0.0,2.0,1.0,29.6,2.0,0.3,10.0,0.0,1.0,0.0,0.0,6.0,0
26.2,19.0,6.9,69.5,1.0,8.0,2.0,3.0,0.0,0.0,1.0,41.8,7.0,3.6,10.0,1.0,0.0,4.0,0.0,25.0,0
38.1,13.0,6.0,89.5,1.0,1.7,5.0,1.0,1.0,1.0,4.0,12.8,10.0,0.9,4.7,1.0,1.0,0.0,0.0,8.6,0
19.0,13.0,6.3,40.0,6.0,16.0,3.0,1.0,0.0,0.0,4.0,32.7,9.0,5.0,7.1,1.0,2.0,0.0,1.0,23.6,0
39.4,22.0,7.5,55.2,2.0,4.4,2.0,2.0,1.0,2.0,1.0,15.5,10.0,5.4,6.1,1.0,1.0,0.0,1.0,13.4,0
32.7,16.0,4.9,16.8,1.0,13.5,5.0,2.0,0.0,1.0,1.0,44.7,10.0,3.7,6.2,1.0,1.0,0.0,0.0,9.1,0
35.8,16.0,7.4,53.4,1.0,20.6,4.0,2.0,0.0,1.0,1.0,69.9,4.0,16.7,7.7,0.0,0.0,1.0,0.0,22.3,1
38.9,20.0,8.8,15.7,2.0,3.1,3.0,2.0,0.0,2.0,1.0,70.3,10.0,9.6,8.5,0.0,0.0,1.0,0.0,10.6,0
23.6,11.0,3.0,24.3,1.0,4.8,2.0,3.0,1.0,0.0,1.0,20.3,11.0,10.5,4.2,1.0,0.0,0.0,0.0,3.8,1
8.9,15.0,2.7,76.9,0.0,21.4,9.0,3.0,0.0,0.0,2.0,37.8,7.0,8.0,7.3,0.0,0.0,1.0,0.0,26.7,1
12.6,13.0,3.5,19.9,1.0,7.6,1.0,2.0,0.0,0.0,3.0,33.9,13.0,1.7,6.5,1.0,2.0,1.0,0.0,5.2,0
4.5,18.0,8.9,72.8,3.0,6.2,2.0,4.0,1.0,0.0,3.0,62.6,7.0,5.7,9.6,1.0,1.0,1.0,0.0,12.3,0
14.2,18.0,2.3,34.5,2.0,15.1,5.0,3.0,1.0,1.0,1.0,54.5,5.0,15.2,10.0,0.0,1.0,1.0,0.0,2.9,0
42.9,13.0,3.5,56.6,1.0,18.9,4.0,2.0,0.0,0.0,3.0,58.2,7.0,1.9,9.7,1.0,2.0,0.0,0.0,33.4,0
2.7,6.0,2.5,49.4,1.0,25.0,3.0,3.0,0.0,0.0,3.0,68.1,10.0,10.6,8.0,1.0,2.0,0.0,0.0,18.6,1
42.3,17.0,9.0,80.8,5.0,8.6,1.0,2.0,0.0,2.0,4.0,39.9,11.0,7.4,8.6,1.0,2.0,1.0,0.0,14.7,0
23.6,18.0,6.0,67.7,1.0,9.7,2.0,2.0,1.0,0.0,3.0,10.8,10.0,4.8,2.0,1.0,1.0,0.0,0.0,6.3,0
43.9,19.0,11.8,36.3,1.0,8.7,5.0,2.0,1.0,0.0,1.0,12.0,5.0,8.2,7.4,1.0,1.0,0.0,0.0,15.5,0
17.1,15.0,6.7,35.2,0.0,16.3,3.0,1.0,0.0,0.0,1.0,10.3,9.0,2.0,3.1,0.0,1.0,0.0,0.0,6.4,0
33.4,13.0,7.3,57.1,1.0,14.2,5.0,3.0,0.0,2.0,1.0,48.9,5.0,1.2,10.0,1.0,2.0,1.0,0.0,2.3,0
13.4,16.0,7.7,24.2,1.0,4.1,1.0,1.0,1.0,0.0,1.0,74.6,9.0,0.0,6.4,1.0,2.0,0.0,0.0,2.5,0
8.1,19.0,13.4,75.9,1.0,30.2,6.0,1.0,1.0,1.0,3.0,63.5,7.0,3.4,9.4,1.0,2.0,0.0,0.0,9.9,0
21.4,27.0,3.1,21.2,2.0,8.8,5.0,1.0,1.0,1.0,1.0,78.1,13.0,0.5,5.9,0.0,2.0,0.0,0.0,17.6,0
4.6,11.0,3.3,82.4,3.0,10.5,7.0,2.0,0.0,1.0,1.0,24.3,8.0,12.6,6.4,1.0,1.0,1.0,0.0,16.6,0
5.9,7.0,2.6,66.0,2.0,8.8,3.0,1.0,0.0,2.0,1.0,11.5,10.0,25.9,6.7,1.0,2.0,1.0,0.0,7.9,1
8.0,14.0,7.0,55.2,2.0,10.3,5.0,3.0,0.0,0.0,1.0,36.2,13.0,11.7,5.6,1.0,1.0,0.0,0.0,26.8,0
1.0,17.0,7.0,59.1,1.0,8.8,3.0,6.0,0.0,1.0,3.0,46.7,3.0,0.9,8.7,1.0,1.0,0.0,0.0,1.1,0
7.9,17.0,7.9,51.0,1.0,2.0,8.0,2.0,0.0,1.0,4.0,13.5,6.0,0.1,9.7,0.0,0.0,0.0,0.0,12.6,0
24.0,15.0,6.7,46.4,2.0,69.6,4.0,1.0,1.0,0.0,1.0,26.8,13.0,6.4,5.1,1.0,0.0,0.0,0.0,10.3,0
2.6,14.0,4.5,25.5,1.0,35.2,8.0,3.0,1.0,1.0,1.0,38.7,5.0,6.3,7.8,0.0,1.0,0.0,0.0,10.6,1
11.7,17.0,8.5,74.3,3.0,5.4,2.0,1.0,0.0,2.0,3.0,82.9,13.0,0.3,8.8,0.0,0.0,0.0,0.0,14.9,0
4.9,17.0,6.6,63.0,2.0,7.9,3.0,1.0,0.0,0.0,5.0,34.4,9.0,3.4,7.1,1.0,1.0,1.0,0.0,17.4,0
10.7,12.0,4.5,39.8,2.0,16.4,4.0,1.0,0.0,2.0,3.0,50.6,8.0,9.2,3.7,1.0,1.0,1.0,0.0,25.5,0
15.1,15.0,7.4,42.4,3.0,41.2,6.0,5.0,0.0,1.0,2.0,35.4,6.0,2.7,2.7,1.0,1.0,0.0,0.0,0.4,0
4.3,24.0,4.3,55.6,1.0,5.6,9.0,2.0,1.0,0.0,2.0,28.7,10.0,0.9,10.0,1.0,2.0,0.0,0.0,3.1,0
16.1,19.0,7.1,41.0,2.0,7.5,3.0,0.0,0.0,1.0,2.0,57.9,10.0,3.4,7.5,1.0,2.0,1.0,0.0,26.6,1
17.9,15.0,8.9,44.0,0.0,4.5,3.0,6.0,1.0,0.0,2.0,34.7,9.0,0.3,10.0,1.0,1.0,0.0,0.0,4.0,0
21.7,16.0,1.6,52.7,2.0,56.3,4.0,5.0,1.0,2.0,1.0,41.0,6.0,3.4,9.0,0.0,2.0,1.0,1.0,9.2,0
